event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
58,5443.371736194663,21257.409685478313,5317.7041357698745,21000.04181100876,5317.7041357698745,21000.04181100876,5430.42843920197,21177.917456571104,5247.314533129111,20820.024675247143,5247.314533129111,20820.024675247143
59,7476.882311870498,28799.95576839211,7303.145619947308,28429.65229470474,7303.145619947308,28429.65229470474,7459.083299023476,28693.352111201435,7205.901077467422,28175.02436873082,7205.901077467422,28175.02436873082
60,4487.452745029801,17771.516634743148,4387.312852840679,17563.84317106515,4387.312852840679,17563.84317106515,4476.8435010242065,17705.199470254167,4330.952995243973,17414.745267849597,4330.952995243973,17414.745267849597
61,4834.27483178509,18483.647006284467,4731.232988063707,18259.916963710082,4731.232988063707,18259.916963710082,4822.991410450705,18413.777010078353,4672.861081922721,18100.66590645447,4672.861081922721,18100.66590645447
62,6732.37798934815,26141.602958782136,6580.164328992479,25820.649623455967,6580.164328992479,25820.649623455967,6716.577402045674,26047.070316651756,6494.800356570952,25596.499411673496,6494.800356570952,25596.499411673496
63,10103.504547020231,39598.375358692676,9883.998347411361,39130.60057579474,9883.998347411361,39130.60057579474,10079.768076768232,39452.53088268634,9760.006629851348,38796.81570552384,9760.006629851348,38796.81570552384
64,4526.832965930719,17789.369008440706,4429.736215212703,17571.886012295094,4429.736215212703,17571.886012295094,4516.4398797815375,17723.087498966597,4374.967309314584,17420.117478246644,4374.967309314584,17420.117478246644
65,7466.392173843892,28775.714771961866,7294.536233320765,28415.338964383223,7294.536233320765,28415.338964383223,7448.8838338863825,28669.276094003515,7198.57886315397,28164.110923815228,7198.57886315397,28164.110923815228
66,4193.721721107836,16005.26021759881,4097.2467029236395,15802.833302808473,4097.2467029236395,15802.833302808473,4183.838522361803,15945.223128200323,4043.3149186825412,15661.308405789925,4043.3149186825412,15661.308405789925
67,4031.4044108771322,16009.408773657071,3941.145054715246,15821.071179777755,3941.145054715246,15821.071179777755,4021.911360948301,15950.464858446849,3890.432866715238,15686.21349399405,3890.432866715238,15686.21349399405
68,6844.11574405082,26699.685745927327,6700.500108441916,26393.68147898796,6700.500108441916,26393.68147898796,6828.164807558315,26597.387711022468,6618.892828140091,26169.860541436665,6618.892828140091,26169.860541436665
69,4063.691625742863,15854.488004168992,3963.6180822824786,15652.424051807337,3963.6180822824786,15652.424051807337,4053.7923186045437,15794.79016991964,3907.9580086874817,15511.527043854288,3907.9580086874817,15511.527043854288
70,5118.506230135902,19992.88291728145,4995.1849879926485,19733.836287128448,4995.1849879926485,19733.836287128448,5106.2125367671615,19919.30963423216,4926.56859437398,19556.773065185753,4926.56859437398,19556.773065185753
71,5171.048979952773,20196.375996044113,5056.115535269549,19961.44647933691,5056.115535269549,19961.44647933691,5159.063871734683,20121.346433548155,4991.616832577109,19790.9714092758,4991.616832577109,19790.9714092758
72,6708.1106486147055,26407.769150365853,6564.2140826405,26090.058105833374,6564.2140826405,26090.058105833374,6692.158349231911,26311.581429129692,6482.6007191477875,25867.07717401252,6482.6007191477875,25867.07717401252
73,5230.779633118198,20553.384207607218,5103.7638252410325,20295.93094287804,5103.7638252410325,20295.93094287804,5218.071190333331,20476.90454174345,5033.082344892729,20116.39059309724,5033.082344892729,20116.39059309724
74,4167.163636161833,16132.670193021624,4072.708188683679,15922.451223150132,4072.708188683679,15922.451223150132,4157.532349959749,16073.310199841471,4020.013328146777,15781.35509544908,4020.013328146777,15781.35509544908
75,4632.763896066588,17652.51137874835,4521.577925572946,17422.98642155447,4521.577925572946,17422.98642155447,4621.760980239644,17587.706031356523,4459.822014642757,17265.60872034739,4459.822014642757,17265.60872034739
76,4535.265290077516,17630.086763797815,4423.963870411592,17399.755690483522,4423.963870411592,17399.755690483522,4524.548848028838,17564.263269520492,4362.394811186429,17242.793020839086,4362.394811186429,17242.793020839086
77,3747.583536905698,14446.51716926185,3663.786358735996,14263.129479344523,3663.786358735996,14263.129479344523,3738.7652138980093,14392.407188641966,3616.6943826662346,14136.555369718002,3616.6943826662346,14136.555369718002
78,4037.7762116222975,15795.649697364719,3952.555291936558,15604.1795033061,3952.555291936558,15604.1795033061,4028.4948928188355,15737.25127212572,3904.2992388405214,15469.82823473461,3904.2992388405214,15469.82823473461
79,3983.6553818866423,15696.632255962528,3896.5012016033083,15508.056701341047,3896.5012016033083,15508.056701341047,3974.3059319966883,15638.449879832926,3847.3380373798673,15374.72175552866,3847.3380373798673,15374.72175552866
80,4179.599652402381,16161.107800270236,4078.3139824257873,15956.946608591921,4078.3139824257873,15956.946608591921,4169.647079039801,16101.39675314332,4022.1481021401596,15815.890218518352,4022.1481021401596,15815.890218518352
81,5274.272072506345,20185.26168138921,5158.661281055979,19926.69820632219,5158.661281055979,19926.69820632219,5261.843209966213,20110.469132834187,5093.410361065931,19750.5667618621,5093.410361065931,19750.5667618621
82,5149.4404210492485,19751.053880592663,5039.866073665127,19515.54971888862,5039.866073665127,19515.54971888862,5137.6783898552,19677.544168057255,4978.080388344921,19347.76743922699,4978.080388344921,19347.76743922699
83,4467.600364644163,17332.152424014937,4369.101850768128,17124.9695241402,4369.101850768128,17124.9695241402,4457.075517647364,17266.369270025647,4313.6305870975175,16977.486284603812,4313.6305870975175,16977.486284603812
84,5219.441655051855,20351.96939540898,5105.530592973485,20105.189434090775,5105.530592973485,20105.189434090775,5207.109932447883,20276.08885878922,5041.079693800927,19930.409500667116,5041.079693800927,19930.409500667116
85,3955.482652774571,15656.973868364248,3867.6792356668548,15472.787161850707,3867.6792356668548,15472.787161850707,3946.0351760741846,15597.338039295657,3818.178607784754,15337.234457727589,3818.178607784754,15337.234457727589
86,4403.026406322528,17195.12897779271,4303.781328611684,16984.97212415104,4303.781328611684,16984.97212415104,4392.744882313381,17131.01859009284,4248.218779902316,16837.274783376626,4248.218779902316,16837.274783376626
87,3620.9742117017167,14052.55713098956,3539.084153209279,13880.27280879395,3539.084153209279,13880.27280879395,3612.3793628431745,14000.468864989487,3493.0435460764425,13760.229770751632,3493.0435460764425,13760.229770751632
88,4002.7429424231873,15509.243228876863,3921.1314761341923,15315.566309447506,3921.1314761341923,15315.566309447506,3993.443221979445,15450.712350841226,3874.5674045411843,15182.279870923549,3874.5674045411843,15182.279870923549
89,3962.4443688048677,15194.831505420214,3877.1127135036954,15012.063879738267,3877.1127135036954,15012.063879738267,3952.974828456272,15137.446961907024,3828.690436767682,14883.816078386533,3828.690436767682,14883.816078386533
90,6258.404061554393,24242.625074191732,6116.359642098454,23938.565739828842,6116.359642098454,23938.565739828842,6243.762477733419,24152.79886687879,6036.847097715163,23728.993990281917,6036.847097715163,23728.993990281917
91,4052.6323639931506,15853.495645078692,3964.455111681101,15656.518973263748,3964.455111681101,15656.518973263748,4043.2692073850217,15795.03421468794,3914.853045725537,15520.370751152614,3914.853045725537,15520.370751152614
92,4121.521213286493,16105.257425284488,4024.1268176396898,15899.361495249372,4024.1268176396898,15899.361495249372,4111.5243120087325,16044.596976607523,3969.6920173540066,15756.38259092092,3969.6920173540066,15756.38259092092
93,4746.174889372611,18396.68975742202,4646.985001434116,18183.30952958947,4646.985001434116,18183.30952958947,4734.835298098179,18326.805037791353,4590.321657158542,18027.67897088079,4590.321657158542,18027.67897088079
94,11560.878164132548,45406.41474685359,11298.59967334223,44873.454250997755,11298.59967334223,44873.454250997755,11533.353203466746,45239.465650432656,11151.352230606917,44493.22202845836,11151.352230606917,44493.22202845836
