material_code,material,variable,selection_code,selection,bin_low,bin_high,bin_center,count,density
2,EJ-230,rho_detour,1,random,3.67168659816,3.72026271813,3.69597465815,102,0.0149985513267
2,EJ-230,rho_detour,1,random,3.72026271813,3.7688388381,3.74455077811,81,0.0119106142889
2,EJ-230,rho_detour,1,random,3.7688388381,3.81741495806,3.79312689808,86,0.0126458373931
2,EJ-230,rho_detour,1,random,3.81741495806,3.86599107803,3.84170301805,76,0.0111753911846
2,EJ-230,rho_detour,1,random,3.86599107803,3.914567198,3.89027913801,64,0.00941085573441
2,EJ-230,rho_detour,1,random,3.914567198,3.96314331796,3.93885525798,67,0.00985198959696
2,EJ-230,rho_detour,1,random,3.96314331796,4.01171943793,3.98743137794,75,0.0110283465638
2,EJ-230,rho_detour,1,random,4.01171943793,4.06029555789,4.03600749791,77,0.0113224358055
2,EJ-230,rho_detour,1,random,4.06029555789,4.10887167786,4.08458361788,54,0.00794040952591
2,EJ-230,rho_detour,1,random,4.10887167786,4.15744779783,4.13315973784,47,0.00691109717996
2,EJ-230,rho_detour,1,random,4.15744779783,4.20602391779,4.18173585781,65,0.00955790035526
2,EJ-230,rho_detour,1,random,4.20602391779,4.25460003776,4.23031197778,76,0.0111753911846
2,EJ-230,rho_detour,1,random,4.25460003776,4.30317615773,4.27888809774,63,0.00926381111356
2,EJ-230,rho_detour,1,random,4.30317615773,4.35175227769,4.32746421771,56,0.00823449876761
2,EJ-230,rho_detour,1,random,4.35175227769,4.40032839766,4.37604033768,53,0.00779336490506
2,EJ-230,rho_detour,1,random,4.40032839766,4.44890451763,4.42461645764,39,0.00573474021316
2,EJ-230,rho_detour,1,random,4.44890451763,4.49748063759,4.47319257761,44,0.00646996331741
2,EJ-230,rho_detour,1,random,4.49748063759,4.54605675756,4.52176869758,49,0.00720518642166
2,EJ-230,rho_detour,1,random,4.54605675756,4.59463287753,4.57034481754,47,0.00691109717996
2,EJ-230,rho_detour,1,random,4.59463287753,4.64320899749,4.61892093751,35,0.00514656172975
2,EJ-230,rho_detour,1,random,4.64320899749,4.69178511746,4.66749705748,37,0.00544065097145
2,EJ-230,rho_detour,1,random,4.69178511746,4.74036123743,4.71607317744,37,0.00544065097145
2,EJ-230,rho_detour,1,random,4.74036123743,4.78893735739,4.76464929741,38,0.00558769559231
2,EJ-230,rho_detour,1,random,4.78893735739,4.83751347736,4.81322541738,41,0.00602882945486
2,EJ-230,rho_detour,1,random,4.83751347736,4.88608959733,4.86180153734,38,0.00558769559231
2,EJ-230,d_direct_mm,0,first,1.17477251243,18.0348474965,9.60481000445,6,2.54193073861e-06
2,EJ-230,d_direct_mm,0,first,18.0348474965,34.8949224805,26.4648849885,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,34.8949224805,51.7549974645,43.3249599725,17085,0.00723814777819
2,EJ-230,d_direct_mm,0,first,51.7549974645,68.6150724485,60.1850349565,2910,0.00123283640823
2,EJ-230,d_direct_mm,0,first,68.6150724485,85.4751474326,77.0451099406,0,0
2,EJ-230,d_direct_mm,0,first,85.4751474326,102.335222417,93.9051849246,0,0
2,EJ-230,d_direct_mm,0,first,102.335222417,119.195297401,110.765259909,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,119.195297401,136.055372385,127.625334893,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,136.055372385,152.915447369,144.485409877,3,1.2709653693e-06
2,EJ-230,d_direct_mm,0,first,152.915447369,169.775522353,161.345484861,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,169.775522353,186.635597337,178.205559845,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,186.635597337,203.495672321,195.065634829,19979,0.00846420570444
2,EJ-230,d_direct_mm,0,first,203.495672321,220.355747305,211.925709813,12,5.08386147722e-06
2,EJ-230,d_direct_mm,0,first,220.355747305,237.215822289,228.785784797,0,0
2,EJ-230,d_direct_mm,0,first,237.215822289,254.075897273,245.645859781,0,0
2,EJ-230,d_direct_mm,0,first,254.075897273,270.935972257,262.505934765,0,0
2,EJ-230,d_direct_mm,0,first,270.935972257,287.796047241,279.366009749,0,0
2,EJ-230,d_direct_mm,0,first,287.796047241,304.656122225,296.226084733,0,0
2,EJ-230,d_direct_mm,0,first,304.656122225,321.516197209,313.086159717,0,0
2,EJ-230,d_direct_mm,0,first,321.516197209,338.376272193,329.946234701,0,0
2,EJ-230,d_direct_mm,0,first,338.376272193,355.236347177,346.806309685,0,0
2,EJ-230,d_direct_mm,0,first,355.236347177,372.096422161,363.666384669,0,0
2,EJ-230,d_direct_mm,0,first,372.096422161,388.956497145,380.526459653,0,0
2,EJ-230,d_direct_mm,0,first,388.956497145,405.816572129,397.386534637,0,0
2,EJ-230,d_direct_mm,0,first,405.816572129,422.676647113,414.246609621,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,422.676647113,439.536722097,431.106684605,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,439.536722097,456.396797081,447.966759589,3,1.2709653693e-06
2,EJ-230,d_direct_mm,0,first,456.396797081,473.256872065,464.826834573,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,473.256872065,490.116947049,481.686909557,0,0
2,EJ-230,d_direct_mm,0,first,490.116947049,506.977022033,498.546984541,19992,0.00846971322104
2,EJ-230,d_direct_mm,0,first,506.977022033,523.837097017,515.407059525,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,523.837097017,540.697172001,532.267134509,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,540.697172001,557.557246985,549.127209493,0,0
2,EJ-230,d_direct_mm,0,first,557.557246985,574.417321969,565.987284477,0,0
2,EJ-230,d_direct_mm,0,first,574.417321969,591.277396953,582.847359461,0,0
2,EJ-230,d_direct_mm,0,first,591.277396953,608.137471937,599.707434445,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,608.137471937,624.997546921,616.567509429,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,624.997546921,641.857621905,633.427584413,0,0
2,EJ-230,d_direct_mm,0,first,641.857621905,658.717696889,650.287659397,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,658.717696889,675.577771873,667.147734381,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,675.577771873,692.437846858,684.007809366,5,2.11827561551e-06
2,EJ-230,d_direct_mm,0,first,692.437846858,709.297921842,700.86788435,19989,0.00846844225567
2,EJ-230,d_direct_mm,0,first,709.297921842,726.157996826,717.727959334,0,0
2,EJ-230,d_direct_mm,0,first,726.157996826,743.01807181,734.588034318,0,0
2,EJ-230,d_direct_mm,0,first,743.01807181,759.878146794,751.448109302,0,0
2,EJ-230,d_direct_mm,0,first,759.878146794,776.738221778,768.308184286,0,0
2,EJ-230,d_direct_mm,0,first,776.738221778,793.598296762,785.16825927,0,0
2,EJ-230,d_direct_mm,0,first,793.598296762,810.458371746,802.028334254,0,0
2,EJ-230,d_direct_mm,0,first,810.458371746,827.31844673,818.888409238,2,8.47310246203e-07
2,EJ-230,d_direct_mm,0,first,827.31844673,844.178521714,835.748484222,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,844.178521714,861.038596698,852.608559206,4,1.69462049241e-06
2,EJ-230,d_direct_mm,0,first,861.038596698,877.898671682,869.46863419,0,0
2,EJ-230,d_direct_mm,0,first,877.898671682,894.758746666,886.328709174,9,3.81289610791e-06
2,EJ-230,d_direct_mm,0,first,894.758746666,911.61882165,903.188784158,19983,0.00846590032494
2,EJ-230,d_direct_mm,0,first,911.61882165,928.478896634,920.048859142,0,0
2,EJ-230,d_direct_mm,0,first,928.478896634,945.338971618,936.908934126,0,0
2,EJ-230,d_direct_mm,0,first,945.338971618,962.199046602,953.76900911,0,0
2,EJ-230,d_direct_mm,0,first,962.199046602,979.059121586,970.629084094,0,0
2,EJ-230,d_direct_mm,0,first,979.059121586,995.91919657,987.489159078,0,0
2,EJ-230,d_direct_mm,0,first,995.91919657,1012.77927155,1004.34923406,0,0
2,EJ-230,d_direct_mm,0,first,1012.77927155,1029.63934654,1021.20930905,0,0
2,EJ-230,d_direct_mm,0,first,1029.63934654,1046.49942152,1038.06938403,0,0
2,EJ-230,d_direct_mm,0,first,1046.49942152,1063.35949651,1054.92945901,0,0
2,EJ-230,d_direct_mm,0,first,1063.35949651,1080.21957149,1071.789534,0,0
2,EJ-230,d_direct_mm,0,first,1080.21957149,1097.07964647,1088.64960898,0,0
2,EJ-230,d_direct_mm,0,first,1097.07964647,1113.93972146,1105.50968397,0,0
2,EJ-230,d_direct_mm,0,first,1113.93972146,1130.79979644,1122.36975895,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,1130.79979644,1147.65987143,1139.22983393,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,1147.65987143,1164.51994641,1156.08990892,3,1.2709653693e-06
2,EJ-230,d_direct_mm,0,first,1164.51994641,1181.38002139,1172.9499839,0,0
2,EJ-230,d_direct_mm,0,first,1181.38002139,1198.24009638,1189.81005889,143,6.05826826035e-05
2,EJ-230,d_direct_mm,0,first,1198.24009638,1215.10017136,1206.67013387,19849,0.00840913053844
2,EJ-230,d_direct_mm,0,first,1215.10017136,1231.96024635,1223.53020885,0,0
2,EJ-230,d_direct_mm,0,first,1231.96024635,1248.82032133,1240.39028384,0,0
2,EJ-230,d_direct_mm,0,first,1248.82032133,1265.68039631,1257.25035882,0,0
2,EJ-230,d_direct_mm,0,first,1265.68039631,1282.5404713,1274.11043381,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,1282.5404713,1299.40054628,1290.97050879,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,1299.40054628,1316.26062127,1307.83058377,0,0
2,EJ-230,d_direct_mm,0,first,1316.26062127,1333.12069625,1324.69065876,1,4.23655123101e-07
2,EJ-230,d_direct_mm,0,first,1333.12069625,1349.98077123,1341.55073374,19555,0.00828457593225
2,EJ-230,d_direct_mm,1,random,1.17477251243,18.0348474965,9.60481000445,742,0.000314352101341
2,EJ-230,d_direct_mm,1,random,18.0348474965,34.8949224805,26.4648849885,64,2.71139278785e-05
2,EJ-230,d_direct_mm,1,random,34.8949224805,51.7549974645,43.3249599725,9563,0.00405141394222
2,EJ-230,d_direct_mm,1,random,51.7549974645,68.6150724485,60.1850349565,10132,0.00429247370726
2,EJ-230,d_direct_mm,1,random,68.6150724485,85.4751474326,77.0451099406,40,1.69462049241e-05
2,EJ-230,d_direct_mm,1,random,85.4751474326,102.335222417,93.9051849246,42,1.77935151703e-05
2,EJ-230,d_direct_mm,1,random,102.335222417,119.195297401,110.765259909,38,1.60988946779e-05
2,EJ-230,d_direct_mm,1,random,119.195297401,136.055372385,127.625334893,32,1.35569639392e-05
2,EJ-230,d_direct_mm,1,random,136.055372385,152.915447369,144.485409877,38,1.60988946779e-05
2,EJ-230,d_direct_mm,1,random,152.915447369,169.775522353,161.345484861,37,1.56752395548e-05
2,EJ-230,d_direct_mm,1,random,169.775522353,186.635597337,178.205559845,43,1.82171702934e-05
2,EJ-230,d_direct_mm,1,random,186.635597337,203.495672321,195.065634829,19510,0.00826551145171
2,EJ-230,d_direct_mm,1,random,203.495672321,220.355747305,211.925709813,70,2.96558586171e-05
2,EJ-230,d_direct_mm,1,random,220.355747305,237.215822289,228.785784797,49,2.0759101032e-05
2,EJ-230,d_direct_mm,1,random,237.215822289,254.075897273,245.645859781,26,1.10150332006e-05
2,EJ-230,d_direct_mm,1,random,254.075897273,270.935972257,262.505934765,21,8.89675758513e-06
2,EJ-230,d_direct_mm,1,random,270.935972257,287.796047241,279.366009749,29,1.22859985699e-05
2,EJ-230,d_direct_mm,1,random,287.796047241,304.656122225,296.226084733,22,9.32041270823e-06
2,EJ-230,d_direct_mm,1,random,304.656122225,321.516197209,313.086159717,29,1.22859985699e-05
2,EJ-230,d_direct_mm,1,random,321.516197209,338.376272193,329.946234701,26,1.10150332006e-05
2,EJ-230,d_direct_mm,1,random,338.376272193,355.236347177,346.806309685,23,9.74406783133e-06
2,EJ-230,d_direct_mm,1,random,355.236347177,372.096422161,363.666384669,18,7.62579221583e-06
2,EJ-230,d_direct_mm,1,random,372.096422161,388.956497145,380.526459653,17,7.20213709272e-06
2,EJ-230,d_direct_mm,1,random,388.956497145,405.816572129,397.386534637,26,1.10150332006e-05
2,EJ-230,d_direct_mm,1,random,405.816572129,422.676647113,414.246609621,21,8.89675758513e-06
2,EJ-230,d_direct_mm,1,random,422.676647113,439.536722097,431.106684605,27,1.14386883237e-05
2,EJ-230,d_direct_mm,1,random,439.536722097,456.396797081,447.966759589,26,1.10150332006e-05
2,EJ-230,d_direct_mm,1,random,456.396797081,473.256872065,464.826834573,27,1.14386883237e-05
2,EJ-230,d_direct_mm,1,random,473.256872065,490.116947049,481.686909557,33,1.39806190623e-05
2,EJ-230,d_direct_mm,1,random,490.116947049,506.977022033,498.546984541,19421,0.00822780614575
2,EJ-230,d_direct_mm,1,random,506.977022033,523.837097017,515.407059525,32,1.35569639392e-05
2,EJ-230,d_direct_mm,1,random,523.837097017,540.697172001,532.267134509,24,1.01677229544e-05
2,EJ-230,d_direct_mm,1,random,540.697172001,557.557246985,549.127209493,33,1.39806190623e-05
2,EJ-230,d_direct_mm,1,random,557.557246985,574.417321969,565.987284477,11,4.66020635412e-06
2,EJ-230,d_direct_mm,1,random,574.417321969,591.277396953,582.847359461,24,1.01677229544e-05
2,EJ-230,d_direct_mm,1,random,591.277396953,608.137471937,599.707434445,13,5.50751660032e-06
2,EJ-230,d_direct_mm,1,random,608.137471937,624.997546921,616.567509429,16,6.77848196962e-06
2,EJ-230,d_direct_mm,1,random,624.997546921,641.857621905,633.427584413,16,6.77848196962e-06
2,EJ-230,d_direct_mm,1,random,641.857621905,658.717696889,650.287659397,33,1.39806190623e-05
2,EJ-230,d_direct_mm,1,random,658.717696889,675.577771873,667.147734381,31,1.31333088161e-05
2,EJ-230,d_direct_mm,1,random,675.577771873,692.437846858,684.007809366,26,1.10150332006e-05
2,EJ-230,d_direct_mm,1,random,692.437846858,709.297921842,700.86788435,19395,0.00821679111255
2,EJ-230,d_direct_mm,1,random,709.297921842,726.157996826,717.727959334,23,9.74406783133e-06
2,EJ-230,d_direct_mm,1,random,726.157996826,743.01807181,734.588034318,31,1.31333088161e-05
2,EJ-230,d_direct_mm,1,random,743.01807181,759.878146794,751.448109302,22,9.32041270823e-06
2,EJ-230,d_direct_mm,1,random,759.878146794,776.738221778,768.308184286,27,1.14386883237e-05
2,EJ-230,d_direct_mm,1,random,776.738221778,793.598296762,785.16825927,20,8.47310246203e-06
2,EJ-230,d_direct_mm,1,random,793.598296762,810.458371746,802.028334254,14,5.93117172342e-06
2,EJ-230,d_direct_mm,1,random,810.458371746,827.31844673,818.888409238,16,6.77848196962e-06
2,EJ-230,d_direct_mm,1,random,827.31844673,844.178521714,835.748484222,21,8.89675758513e-06
2,EJ-230,d_direct_mm,1,random,844.178521714,861.038596698,852.608559206,24,1.01677229544e-05
2,EJ-230,d_direct_mm,1,random,861.038596698,877.898671682,869.46863419,17,7.20213709272e-06
2,EJ-230,d_direct_mm,1,random,877.898671682,894.758746666,886.328709174,36,1.52515844317e-05
2,EJ-230,d_direct_mm,1,random,894.758746666,911.61882165,903.188784158,19347,0.00819645566664
2,EJ-230,d_direct_mm,1,random,911.61882165,928.478896634,920.048859142,13,5.50751660032e-06
2,EJ-230,d_direct_mm,1,random,928.478896634,945.338971618,936.908934126,17,7.20213709272e-06
2,EJ-230,d_direct_mm,1,random,945.338971618,962.199046602,953.76900911,19,8.04944733893e-06
2,EJ-230,d_direct_mm,1,random,962.199046602,979.059121586,970.629084094,13,5.50751660032e-06
2,EJ-230,d_direct_mm,1,random,979.059121586,995.91919657,987.489159078,9,3.81289610791e-06
2,EJ-230,d_direct_mm,1,random,995.91919657,1012.77927155,1004.34923406,10,4.23655123101e-06
2,EJ-230,d_direct_mm,1,random,1012.77927155,1029.63934654,1021.20930905,11,4.66020635412e-06
2,EJ-230,d_direct_mm,1,random,1029.63934654,1046.49942152,1038.06938403,11,4.66020635412e-06
2,EJ-230,d_direct_mm,1,random,1046.49942152,1063.35949651,1054.92945901,19,8.04944733893e-06
2,EJ-230,d_direct_mm,1,random,1063.35949651,1080.21957149,1071.789534,14,5.93117172342e-06
2,EJ-230,d_direct_mm,1,random,1080.21957149,1097.07964647,1088.64960898,17,7.20213709272e-06
2,EJ-230,d_direct_mm,1,random,1097.07964647,1113.93972146,1105.50968397,14,5.93117172342e-06
2,EJ-230,d_direct_mm,1,random,1113.93972146,1130.79979644,1122.36975895,15,6.35482684652e-06
2,EJ-230,d_direct_mm,1,random,1130.79979644,1147.65987143,1139.22983393,13,5.50751660032e-06
2,EJ-230,d_direct_mm,1,random,1147.65987143,1164.51994641,1156.08990892,18,7.62579221583e-06
2,EJ-230,d_direct_mm,1,random,1164.51994641,1181.38002139,1172.9499839,25,1.05913780775e-05
2,EJ-230,d_direct_mm,1,random,1181.38002139,1198.24009638,1189.81005889,146,6.18536479728e-05
2,EJ-230,d_direct_mm,1,random,1198.24009638,1215.10017136,1206.67013387,19201,0.00813460201867
2,EJ-230,d_direct_mm,1,random,1215.10017136,1231.96024635,1223.53020885,18,7.62579221583e-06
2,EJ-230,d_direct_mm,1,random,1231.96024635,1248.82032133,1240.39028384,20,8.47310246203e-06
2,EJ-230,d_direct_mm,1,random,1248.82032133,1265.68039631,1257.25035882,17,7.20213709272e-06
2,EJ-230,d_direct_mm,1,random,1265.68039631,1282.5404713,1274.11043381,12,5.08386147722e-06
2,EJ-230,d_direct_mm,1,random,1282.5404713,1299.40054628,1290.97050879,23,9.74406783133e-06
2,EJ-230,d_direct_mm,1,random,1299.40054628,1316.26062127,1307.83058377,20,8.47310246203e-06
2,EJ-230,d_direct_mm,1,random,1316.26062127,1333.12069625,1324.69065876,14,5.93117172342e-06
2,EJ-230,d_direct_mm,1,random,1333.12069625,1349.98077123,1341.55073374,18489,0.00783295957102
2,EJ-230,n_boundary_encounters,0,first,0,2.1875,1.09375,27138,0.088613877551
2,EJ-230,n_boundary_encounters,0,first,2.1875,4.375,3.28125,25180,0.0822204081633
2,EJ-230,n_boundary_encounters,0,first,4.375,6.5625,5.46875,16129,0.052666122449
2,EJ-230,n_boundary_encounters,0,first,6.5625,8.75,7.65625,12578,0.0410710204082
2,EJ-230,n_boundary_encounters,0,first,8.75,10.9375,9.84375,10466,0.0341746938776
2,EJ-230,n_boundary_encounters,0,first,10.9375,13.125,12.03125,12574,0.0410579591837
2,EJ-230,n_boundary_encounters,0,first,13.125,15.3125,14.21875,6768,0.0220995918367
2,EJ-230,n_boundary_encounters,0,first,15.3125,17.5,16.40625,5762,0.0188146938776
2,EJ-230,n_boundary_encounters,0,first,17.5,19.6875,18.59375,4653,0.0151934693878
2,EJ-230,n_boundary_encounters,0,first,19.6875,21.875,20.78125,3746,0.0122318367347
2,EJ-230,n_boundary_encounters,0,first,21.875,24.0625,22.96875,4490,0.0146612244898
2,EJ-230,n_boundary_encounters,0,first,24.0625,26.25,25.15625,2314,0.00755591836735
2,EJ-230,n_boundary_encounters,0,first,26.25,28.4375,27.34375,1812,0.00591673469388
2,EJ-230,n_boundary_encounters,0,first,28.4375,30.625,29.53125,1462,0.00477387755102
2,EJ-230,n_boundary_encounters,0,first,30.625,32.8125,31.71875,1171,0.00382367346939
2,EJ-230,n_boundary_encounters,0,first,32.8125,35,33.90625,928,0.00303020408163
2,EJ-230,n_boundary_encounters,0,first,35,37.1875,36.09375,1045,0.00341224489796
2,EJ-230,n_boundary_encounters,0,first,37.1875,39.375,38.28125,491,0.00160326530612
2,EJ-230,n_boundary_encounters,0,first,39.375,41.5625,40.46875,364,0.00118857142857
2,EJ-230,n_boundary_encounters,0,first,41.5625,43.75,42.65625,302,0.00098612244898
2,EJ-230,n_boundary_encounters,0,first,43.75,45.9375,44.84375,204,0.00066612244898
2,EJ-230,n_boundary_encounters,0,first,45.9375,48.125,47.03125,201,0.000656326530612
2,EJ-230,n_boundary_encounters,0,first,48.125,50.3125,49.21875,87,0.000284081632653
2,EJ-230,n_boundary_encounters,0,first,50.3125,52.5,51.40625,53,0.00017306122449
2,EJ-230,n_boundary_encounters,0,first,52.5,54.6875,53.59375,33,0.000107755102041
2,EJ-230,n_boundary_encounters,0,first,54.6875,56.875,55.78125,17,5.55102040816e-05
2,EJ-230,n_boundary_encounters,0,first,56.875,59.0625,57.96875,18,5.87755102041e-05
2,EJ-230,n_boundary_encounters,0,first,59.0625,61.25,60.15625,7,2.28571428571e-05
2,EJ-230,n_boundary_encounters,0,first,61.25,63.4375,62.34375,2,6.5306122449e-06
2,EJ-230,n_boundary_encounters,0,first,63.4375,65.625,64.53125,0,0
2,EJ-230,n_boundary_encounters,0,first,65.625,67.8125,66.71875,3,9.79591836735e-06
2,EJ-230,n_boundary_encounters,0,first,67.8125,70,68.90625,1,3.26530612245e-06
2,EJ-230,n_boundary_encounters,0,first,70,72.1875,71.09375,0,0
2,EJ-230,n_boundary_encounters,0,first,72.1875,74.375,73.28125,1,3.26530612245e-06
2,EJ-230,n_boundary_encounters,0,first,74.375,76.5625,75.46875,0,0
2,EJ-230,n_boundary_encounters,0,first,76.5625,78.75,77.65625,0,0
2,EJ-230,n_boundary_encounters,0,first,78.75,80.9375,79.84375,0,0
2,EJ-230,n_boundary_encounters,0,first,80.9375,83.125,82.03125,0,0
2,EJ-230,n_boundary_encounters,0,first,83.125,85.3125,84.21875,0,0
2,EJ-230,n_boundary_encounters,0,first,85.3125,87.5,86.40625,0,0
2,EJ-230,n_boundary_encounters,0,first,87.5,89.6875,88.59375,0,0
2,EJ-230,n_boundary_encounters,0,first,89.6875,91.875,90.78125,0,0
2,EJ-230,n_boundary_encounters,0,first,91.875,94.0625,92.96875,0,0
2,EJ-230,n_boundary_encounters,0,first,94.0625,96.25,95.15625,0,0
2,EJ-230,n_boundary_encounters,0,first,96.25,98.4375,97.34375,0,0
2,EJ-230,n_boundary_encounters,0,first,98.4375,100.625,99.53125,0,0
2,EJ-230,n_boundary_encounters,0,first,100.625,102.8125,101.71875,0,0
2,EJ-230,n_boundary_encounters,0,first,102.8125,105,103.90625,0,0
2,EJ-230,n_boundary_encounters,0,first,105,107.1875,106.09375,0,0
2,EJ-230,n_boundary_encounters,0,first,107.1875,109.375,108.28125,0,0
2,EJ-230,n_boundary_encounters,0,first,109.375,111.5625,110.46875,0,0
2,EJ-230,n_boundary_encounters,0,first,111.5625,113.75,112.65625,0,0
2,EJ-230,n_boundary_encounters,0,first,113.75,115.9375,114.84375,0,0
2,EJ-230,n_boundary_encounters,0,first,115.9375,118.125,117.03125,0,0
2,EJ-230,n_boundary_encounters,0,first,118.125,120.3125,119.21875,0,0
2,EJ-230,n_boundary_encounters,0,first,120.3125,122.5,121.40625,0,0
2,EJ-230,n_boundary_encounters,0,first,122.5,124.6875,123.59375,0,0
2,EJ-230,n_boundary_encounters,0,first,124.6875,126.875,125.78125,0,0
2,EJ-230,n_boundary_encounters,0,first,126.875,129.0625,127.96875,0,0
2,EJ-230,n_boundary_encounters,0,first,129.0625,131.25,130.15625,0,0
2,EJ-230,n_boundary_encounters,0,first,131.25,133.4375,132.34375,0,0
2,EJ-230,n_boundary_encounters,0,first,133.4375,135.625,134.53125,0,0
2,EJ-230,n_boundary_encounters,0,first,135.625,137.8125,136.71875,0,0
2,EJ-230,n_boundary_encounters,0,first,137.8125,140,138.90625,0,0
2,EJ-230,n_boundary_encounters,0,first,140,142.1875,141.09375,0,0
2,EJ-230,n_boundary_encounters,0,first,142.1875,144.375,143.28125,0,0
2,EJ-230,n_boundary_encounters,0,first,144.375,146.5625,145.46875,0,0
2,EJ-230,n_boundary_encounters,0,first,146.5625,148.75,147.65625,0,0
2,EJ-230,n_boundary_encounters,0,first,148.75,150.9375,149.84375,0,0
2,EJ-230,n_boundary_encounters,0,first,150.9375,153.125,152.03125,0,0
2,EJ-230,n_boundary_encounters,0,first,153.125,155.3125,154.21875,0,0
2,EJ-230,n_boundary_encounters,0,first,155.3125,157.5,156.40625,0,0
2,EJ-230,n_boundary_encounters,0,first,157.5,159.6875,158.59375,0,0
2,EJ-230,n_boundary_encounters,0,first,159.6875,161.875,160.78125,0,0
2,EJ-230,n_boundary_encounters,0,first,161.875,164.0625,162.96875,0,0
2,EJ-230,n_boundary_encounters,0,first,164.0625,166.25,165.15625,0,0
2,EJ-230,n_boundary_encounters,0,first,166.25,168.4375,167.34375,0,0
2,EJ-230,n_boundary_encounters,0,first,168.4375,170.625,169.53125,0,0
2,EJ-230,n_boundary_encounters,0,first,170.625,172.8125,171.71875,0,0
2,EJ-230,n_boundary_encounters,0,first,172.8125,175,173.90625,0,0
2,EJ-230,n_boundary_encounters,1,random,0,2.1875,1.09375,9196,0.030027755102
2,EJ-230,n_boundary_encounters,1,random,2.1875,4.375,3.28125,7076,0.0231053061224
2,EJ-230,n_boundary_encounters,1,random,4.375,6.5625,5.46875,6553,0.0213975510204
2,EJ-230,n_boundary_encounters,1,random,6.5625,8.75,7.65625,5859,0.0191314285714
2,EJ-230,n_boundary_encounters,1,random,8.75,10.9375,9.84375,5276,0.017227755102
2,EJ-230,n_boundary_encounters,1,random,10.9375,13.125,12.03125,7398,0.0241567346939
2,EJ-230,n_boundary_encounters,1,random,13.125,15.3125,14.21875,4791,0.0156440816327
2,EJ-230,n_boundary_encounters,1,random,15.3125,17.5,16.40625,4540,0.0148244897959
2,EJ-230,n_boundary_encounters,1,random,17.5,19.6875,18.59375,4224,0.0137926530612
2,EJ-230,n_boundary_encounters,1,random,19.6875,21.875,20.78125,4065,0.0132734693878
2,EJ-230,n_boundary_encounters,1,random,21.875,24.0625,22.96875,5620,0.0183510204082
2,EJ-230,n_boundary_encounters,1,random,24.0625,26.25,25.15625,3331,0.0108767346939
2,EJ-230,n_boundary_encounters,1,random,26.25,28.4375,27.34375,3245,0.0105959183673
2,EJ-230,n_boundary_encounters,1,random,28.4375,30.625,29.53125,2968,0.00969142857143
2,EJ-230,n_boundary_encounters,1,random,30.625,32.8125,31.71875,2895,0.00945306122449
2,EJ-230,n_boundary_encounters,1,random,32.8125,35,33.90625,2668,0.00871183673469
2,EJ-230,n_boundary_encounters,1,random,35,37.1875,36.09375,3788,0.0123689795918
2,EJ-230,n_boundary_encounters,1,random,37.1875,39.375,38.28125,2404,0.00784979591837
2,EJ-230,n_boundary_encounters,1,random,39.375,41.5625,40.46875,2375,0.00775510204082
2,EJ-230,n_boundary_encounters,1,random,41.5625,43.75,42.65625,2351,0.00767673469388
2,EJ-230,n_boundary_encounters,1,random,43.75,45.9375,44.84375,2226,0.00726857142857
2,EJ-230,n_boundary_encounters,1,random,45.9375,48.125,47.03125,3141,0.0102563265306
2,EJ-230,n_boundary_encounters,1,random,48.125,50.3125,49.21875,1949,0.00636408163265
2,EJ-230,n_boundary_encounters,1,random,50.3125,52.5,51.40625,1824,0.00595591836735
2,EJ-230,n_boundary_encounters,1,random,52.5,54.6875,53.59375,1785,0.00582857142857
2,EJ-230,n_boundary_encounters,1,random,54.6875,56.875,55.78125,1722,0.00562285714286
2,EJ-230,n_boundary_encounters,1,random,56.875,59.0625,57.96875,2569,0.00838857142857
2,EJ-230,n_boundary_encounters,1,random,59.0625,61.25,60.15625,1601,0.00522775510204
2,EJ-230,n_boundary_encounters,1,random,61.25,63.4375,62.34375,1521,0.00496653061224
2,EJ-230,n_boundary_encounters,1,random,63.4375,65.625,64.53125,1388,0.00453224489796
2,EJ-230,n_boundary_encounters,1,random,65.625,67.8125,66.71875,1286,0.00419918367347
2,EJ-230,n_boundary_encounters,1,random,67.8125,70,68.90625,1294,0.00422530612245
2,EJ-230,n_boundary_encounters,1,random,70,72.1875,71.09375,1797,0.00586775510204
