material_code,material,gun_x_mm,face_type,source_type,source,bin_low_ns,bin_high_ns,bin_center_ns,count,density
0,EJ-200,650,1,1,scintillation,0.485501482591,0.486267093199,0.485884287895,12,5.92804993247
0,EJ-200,650,1,1,scintillation,0.486267093199,0.487032703807,0.486649898503,18,8.8920748987
0,EJ-200,650,1,1,scintillation,0.487032703807,0.487798314415,0.487415509111,12,5.92804993247
0,EJ-200,650,1,1,scintillation,0.487798314415,0.488563925023,0.488181119719,17,8.39807073766
0,EJ-200,650,1,1,scintillation,0.488563925023,0.48932953563,0.488946730326,21,10.3740873818
0,EJ-200,650,1,1,scintillation,0.48932953563,0.490095146238,0.489712340934,14,6.91605825454
0,EJ-200,650,1,1,scintillation,0.490095146238,0.490860756846,0.490477951542,23,11.3620957039
0,EJ-200,650,1,1,scintillation,0.490860756846,0.491626367454,0.49124356215,27,13.3381123481
0,EJ-200,650,1,1,scintillation,0.491626367454,0.492391978062,0.492009172758,27,13.3381123481
0,EJ-200,650,1,1,scintillation,0.492391978062,0.49315758867,0.492774783366,24,11.8560998649
0,EJ-200,650,1,1,scintillation,0.49315758867,0.493923199278,0.493540393974,27,13.3381123481
0,EJ-200,650,1,1,scintillation,0.493923199278,0.494688809885,0.494306004582,21,10.3740873818
0,EJ-200,650,1,1,scintillation,0.494688809885,0.495454420493,0.495071615189,27,13.3381123481
0,EJ-200,650,1,1,scintillation,0.495454420493,0.496220031101,0.495837225797,28,13.8321165091
0,EJ-200,650,1,1,scintillation,0.496220031101,0.496985641709,0.496602836405,26,12.844108187
0,EJ-200,650,1,1,scintillation,0.496985641709,0.497751252317,0.497368447013,36,17.7841497974
0,EJ-200,650,1,1,scintillation,0.497751252317,0.498516862925,0.498134057621,45,22.2301872468
0,EJ-200,650,1,1,scintillation,0.498516862925,0.499282473533,0.498899668229,35,17.2901456364
0,EJ-200,650,1,1,scintillation,0.499282473533,0.500048084141,0.499665278837,26,12.844108187
0,EJ-200,650,1,1,scintillation,0.500048084141,0.500813694748,0.500430889444,40,19.7601664416
0,EJ-200,650,1,1,scintillation,0.500813694748,0.501579305356,0.501196500052,41,20.2541706026
0,EJ-200,650,1,1,scintillation,0.501579305356,0.502344915964,0.50196211066,40,19.7601664416
0,EJ-200,650,1,1,scintillation,0.502344915964,0.503110526572,0.502727721268,36,17.7841497974
0,EJ-200,650,1,1,scintillation,0.503110526572,0.50387613718,0.503493331876,36,17.7841497974
0,EJ-200,650,1,1,scintillation,0.50387613718,0.504641747788,0.504258942484,36,17.7841497974
0,EJ-200,650,1,1,scintillation,0.504641747788,0.505407358396,0.505024553092,34,16.7961414753
0,EJ-200,650,1,1,scintillation,0.505407358396,0.506172969003,0.5057901637,46,22.7241914078
0,EJ-200,650,1,1,scintillation,0.506172969003,0.506938579611,0.506555774307,48,23.7121997299
0,EJ-200,650,1,1,scintillation,0.506938579611,0.507704190219,0.507321384915,45,22.2301872468
0,EJ-200,650,1,1,scintillation,0.507704190219,0.508469800827,0.508086995523,41,20.2541706026
0,EJ-200,650,1,1,scintillation,0.508469800827,0.509235411435,0.508852606131,40,19.7601664416
0,EJ-200,650,1,1,scintillation,0.509235411435,0.510001022043,0.509618216739,40,19.7601664416
0,EJ-200,650,1,1,scintillation,0.510001022043,0.510766632651,0.510383827347,50,24.7002080519
0,EJ-200,650,1,1,scintillation,0.510766632651,0.511532243259,0.511149437955,51,25.194212213
0,EJ-200,650,1,1,scintillation,0.511532243259,0.512297853866,0.511915048562,43,21.2421789247
0,EJ-200,650,1,1,scintillation,0.512297853866,0.513063464474,0.51268065917,48,23.7121997299
0,EJ-200,650,1,1,scintillation,0.513063464474,0.513829075082,0.513446269778,48,23.7121997299
0,EJ-200,650,1,1,scintillation,0.513829075082,0.51459468569,0.514211880386,45,22.2301872467
0,EJ-200,650,1,1,scintillation,0.51459468569,0.515360296298,0.514977490994,49,24.2062038909
0,EJ-200,650,1,1,scintillation,0.515360296298,0.516125906906,0.515743101602,47,23.2181955688
0,EJ-200,650,1,1,scintillation,0.516125906906,0.516891517514,0.51650871221,65,32.1102704675
0,EJ-200,650,1,1,scintillation,0.516891517514,0.517657128121,0.517274322818,56,27.6642330182
0,EJ-200,650,1,1,scintillation,0.517657128121,0.518422738729,0.518039933425,65,32.1102704675
0,EJ-200,650,1,1,scintillation,0.518422738729,0.519188349337,0.518805544033,56,27.6642330182
0,EJ-200,650,1,1,scintillation,0.519188349337,0.519953959945,0.519571154641,64,31.6162663065
0,EJ-200,650,1,1,scintillation,0.519953959945,0.520719570553,0.520336765249,57,28.1582371792
0,EJ-200,650,1,1,scintillation,0.520719570553,0.521485181161,0.521102375857,46,22.7241914078
0,EJ-200,650,1,1,scintillation,0.521485181161,0.522250791769,0.521867986465,74,36.5563079169
0,EJ-200,650,1,1,scintillation,0.522250791769,0.523016402377,0.522633597073,53,26.1822205351
0,EJ-200,650,1,1,scintillation,0.523016402377,0.523782012984,0.52339920768,62,30.6282579844
0,EJ-200,650,1,1,scintillation,0.523782012984,0.524547623592,0.524164818288,67,33.0982787896
0,EJ-200,650,1,1,scintillation,0.524547623592,0.5253132342,0.524930428896,75,37.0503120779
0,EJ-200,650,1,1,scintillation,0.5253132342,0.526078844808,0.525696039504,42,20.7481747636
0,EJ-200,650,1,1,scintillation,0.526078844808,0.526844455416,0.526461650112,73,36.0623037558
0,EJ-200,650,1,1,scintillation,0.526844455416,0.527610066024,0.52722726072,56,27.6642330182
0,EJ-200,650,1,1,scintillation,0.527610066024,0.528375676632,0.527992871328,43,21.2421789247
0,EJ-200,650,1,1,scintillation,0.528375676632,0.529141287239,0.528758481936,35,17.2901456364
0,EJ-200,650,1,1,scintillation,0.529141287239,0.529906897847,0.529524092543,23,11.3620957039
0,EJ-200,650,1,1,scintillation,0.529906897847,0.530672508455,0.530289703151,11,5.43404577143
0,EJ-200,650,1,1,scintillation,0.530672508455,0.531438119063,0.531055313759,7,3.45802912727
0,EJ-200,650,1,1,scintillation,0.531438119063,0.532203729671,0.531820924367,7,3.45802912727
0,EJ-200,650,1,1,scintillation,0.532203729671,0.532969340279,0.532586534975,2,0.988008322078
0,EJ-200,650,1,1,scintillation,0.532969340279,0.533734950887,0.533352145583,2,0.988008322078
0,EJ-200,650,1,1,scintillation,0.533734950887,0.534500561495,0.534117756191,2,0.988008322078
0,EJ-200,650,1,1,scintillation,0.534500561495,0.535266172102,0.534883366798,2,0.988008322078
0,EJ-200,650,1,1,scintillation,0.535266172102,0.53603178271,0.535648977406,3,1.48201248312
0,EJ-200,650,1,1,scintillation,0.53603178271,0.536797393318,0.536414588014,0,0
0,EJ-200,650,1,1,scintillation,0.536797393318,0.537563003926,0.537180198622,0,0
0,EJ-200,650,1,1,scintillation,0.537563003926,0.538328614534,0.53794580923,0,0
0,EJ-200,650,1,1,scintillation,0.538328614534,0.539094225142,0.538711419838,0,0
0,EJ-200,650,1,2,Cherenkov,0.447220952198,0.447986562806,0.447603757502,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.447986562806,0.448752173414,0.44836936811,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.448752173414,0.449517784021,0.449134978717,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.449517784021,0.450283394629,0.449900589325,10,1.77562126398
0,EJ-200,650,1,2,Cherenkov,0.450283394629,0.451049005237,0.450666199933,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.451049005237,0.451814615845,0.451431810541,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.451814615845,0.452580226453,0.452197421149,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.452580226453,0.453345837061,0.452963031757,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.453345837061,0.454111447669,0.453728642365,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.454111447669,0.454877058276,0.454494252973,11,1.95318339038
0,EJ-200,650,1,2,Cherenkov,0.454877058276,0.455642668884,0.45525986358,12,2.13074551678
0,EJ-200,650,1,2,Cherenkov,0.455642668884,0.456408279492,0.456025474188,15,2.66343189598
0,EJ-200,650,1,2,Cherenkov,0.456408279492,0.4571738901,0.456791084796,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.4571738901,0.457939500708,0.457556695404,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.457939500708,0.458705111316,0.458322306012,17,3.01855614877
0,EJ-200,650,1,2,Cherenkov,0.458705111316,0.459470721924,0.45908791662,24,4.26149103356
0,EJ-200,650,1,2,Cherenkov,0.459470721924,0.460236332532,0.459853527228,14,2.48586976958
0,EJ-200,650,1,2,Cherenkov,0.460236332532,0.461001943139,0.460619137835,14,2.48586976958
0,EJ-200,650,1,2,Cherenkov,0.461001943139,0.461767553747,0.461384748443,18,3.19611827517
0,EJ-200,650,1,2,Cherenkov,0.461767553747,0.462533164355,0.462150359051,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.462533164355,0.463298774963,0.462915969659,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.463298774963,0.464064385571,0.463681580267,21,3.72880465437
0,EJ-200,650,1,2,Cherenkov,0.464064385571,0.464829996179,0.464447190875,17,3.01855614877
0,EJ-200,650,1,2,Cherenkov,0.464829996179,0.465595606787,0.465212801483,18,3.19611827517
0,EJ-200,650,1,2,Cherenkov,0.465595606787,0.466361217394,0.465978412091,16,2.84099402237
0,EJ-200,650,1,2,Cherenkov,0.466361217394,0.467126828002,0.466744022698,22,3.90636678077
0,EJ-200,650,1,2,Cherenkov,0.467126828002,0.46789243861,0.467509633306,29,5.14930166555
0,EJ-200,650,1,2,Cherenkov,0.46789243861,0.468658049218,0.468275243914,16,2.84099402238
0,EJ-200,650,1,2,Cherenkov,0.468658049218,0.469423659826,0.469040854522,24,4.26149103356
0,EJ-200,650,1,2,Cherenkov,0.469423659826,0.470189270434,0.46980646513,24,4.26149103356
0,EJ-200,650,1,2,Cherenkov,0.470189270434,0.470954881042,0.470572075738,20,3.55124252797
0,EJ-200,650,1,2,Cherenkov,0.470954881042,0.47172049165,0.471337686346,22,3.90636678077
0,EJ-200,650,1,2,Cherenkov,0.47172049165,0.472486102257,0.472103296953,22,3.90636678077
0,EJ-200,650,1,2,Cherenkov,0.472486102257,0.473251712865,0.472868907561,18,3.19611827517
0,EJ-200,650,1,2,Cherenkov,0.473251712865,0.474017323473,0.473634518169,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.474017323473,0.474782934081,0.474400128777,21,3.72880465437
0,EJ-200,650,1,2,Cherenkov,0.474782934081,0.475548544689,0.475165739385,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.475548544689,0.476314155297,0.475931349993,19,3.37368040157
0,EJ-200,650,1,2,Cherenkov,0.476314155297,0.477079765905,0.476696960601,17,3.01855614877
0,EJ-200,650,1,2,Cherenkov,0.477079765905,0.477845376512,0.477462571209,20,3.55124252797
0,EJ-200,650,1,2,Cherenkov,0.477845376512,0.47861098712,0.478228181816,22,3.90636678077
0,EJ-200,650,1,2,Cherenkov,0.47861098712,0.479376597728,0.478993792424,20,3.55124252797
0,EJ-200,650,1,2,Cherenkov,0.479376597728,0.480142208336,0.479759403032,18,3.19611827517
0,EJ-200,650,1,2,Cherenkov,0.480142208336,0.480907818944,0.48052501364,14,2.48586976958
0,EJ-200,650,1,2,Cherenkov,0.480907818944,0.481673429552,0.481290624248,19,3.37368040157
0,EJ-200,650,1,2,Cherenkov,0.481673429552,0.48243904016,0.482056234856,12,2.13074551678
0,EJ-200,650,1,2,Cherenkov,0.48243904016,0.483204650768,0.482821845464,18,3.19611827517
0,EJ-200,650,1,2,Cherenkov,0.483204650768,0.483970261375,0.483587456071,10,1.77562126398
0,EJ-200,650,1,2,Cherenkov,0.483970261375,0.484735871983,0.484353066679,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.484735871983,0.485501482591,0.485118677287,21,3.72880465437
0,EJ-200,650,1,2,Cherenkov,0.485501482591,0.486267093199,0.485884287895,17,3.01855614877
0,EJ-200,650,1,2,Cherenkov,0.486267093199,0.487032703807,0.486649898503,15,2.66343189598
0,EJ-200,650,1,2,Cherenkov,0.487032703807,0.487798314415,0.487415509111,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.487798314415,0.488563925023,0.488181119719,14,2.48586976958
0,EJ-200,650,1,2,Cherenkov,0.488563925023,0.48932953563,0.488946730326,11,1.95318339038
0,EJ-200,650,1,2,Cherenkov,0.48932953563,0.490095146238,0.489712340934,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.490095146238,0.490860756846,0.490477951542,8,1.42049701119
0,EJ-200,650,1,2,Cherenkov,0.490860756846,0.491626367454,0.49124356215,10,1.77562126398
0,EJ-200,650,1,2,Cherenkov,0.491626367454,0.492391978062,0.492009172758,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.492391978062,0.49315758867,0.492774783366,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.49315758867,0.493923199278,0.493540393974,8,1.42049701119
0,EJ-200,650,1,2,Cherenkov,0.493923199278,0.494688809885,0.494306004582,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.494688809885,0.495454420493,0.495071615189,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.495454420493,0.496220031101,0.495837225797,10,1.77562126398
0,EJ-200,650,1,2,Cherenkov,0.496220031101,0.496985641709,0.496602836405,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.496985641709,0.497751252317,0.497368447013,14,2.48586976958
0,EJ-200,650,1,2,Cherenkov,0.497751252317,0.498516862925,0.498134057621,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.498516862925,0.499282473533,0.498899668229,12,2.13074551678
0,EJ-200,650,1,2,Cherenkov,0.499282473533,0.500048084141,0.499665278837,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.500048084141,0.500813694748,0.500430889444,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.500813694748,0.501579305356,0.501196500052,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.501579305356,0.502344915964,0.50196211066,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.502344915964,0.503110526572,0.502727721268,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.503110526572,0.50387613718,0.503493331876,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.50387613718,0.504641747788,0.504258942484,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.504641747788,0.505407358396,0.505024553092,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.505407358396,0.506172969003,0.5057901637,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.506172969003,0.506938579611,0.506555774307,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.506938579611,0.507704190219,0.507321384915,12,2.13074551678
0,EJ-200,650,1,2,Cherenkov,0.507704190219,0.508469800827,0.508086995523,10,1.77562126398
0,EJ-200,650,1,2,Cherenkov,0.508469800827,0.509235411435,0.508852606131,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.509235411435,0.510001022043,0.509618216739,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.510001022043,0.510766632651,0.510383827347,5,0.887810631992
0,EJ-200,650,1,2,Cherenkov,0.510766632651,0.511532243259,0.511149437955,1,0.177562126398
0,EJ-200,650,1,2,Cherenkov,0.511532243259,0.512297853866,0.511915048562,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.512297853866,0.513063464474,0.51268065917,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.513063464474,0.513829075082,0.513446269778,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.513829075082,0.51459468569,0.514211880386,13,2.30830764318
0,EJ-200,650,1,2,Cherenkov,0.51459468569,0.515360296298,0.514977490994,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.515360296298,0.516125906906,0.515743101602,2,0.355124252797
0,EJ-200,650,1,2,Cherenkov,0.516125906906,0.516891517514,0.51650871221,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.516891517514,0.517657128121,0.517274322818,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.517657128121,0.518422738729,0.518039933425,1,0.177562126398
0,EJ-200,650,1,2,Cherenkov,0.518422738729,0.519188349337,0.518805544033,1,0.177562126398
0,EJ-200,650,1,2,Cherenkov,0.519188349337,0.519953959945,0.519571154641,7,1.24293488479
0,EJ-200,650,1,2,Cherenkov,0.519953959945,0.520719570553,0.520336765249,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.520719570553,0.521485181161,0.521102375857,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.521485181161,0.522250791769,0.521867986465,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.522250791769,0.523016402377,0.522633597073,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.523016402377,0.523782012984,0.52339920768,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.523782012984,0.524547623592,0.524164818288,4,0.710248505594
0,EJ-200,650,1,2,Cherenkov,0.524547623592,0.5253132342,0.524930428896,1,0.177562126398
0,EJ-200,650,1,2,Cherenkov,0.5253132342,0.526078844808,0.525696039504,3,0.532686379195
0,EJ-200,650,1,2,Cherenkov,0.526078844808,0.526844455416,0.526461650112,365,64.8101761354
0,EJ-200,650,1,2,Cherenkov,0.526844455416,0.527610066024,0.52722726072,1248,221.597533745
0,EJ-200,650,1,2,Cherenkov,0.527610066024,0.528375676632,0.527992871328,1404,249.297225463
0,EJ-200,650,1,2,Cherenkov,0.528375676632,0.529141287239,0.528758481936,1057,187.683167603
0,EJ-200,650,1,2,Cherenkov,0.529141287239,0.529906897847,0.529524092543,735,130.508162903
0,EJ-200,650,1,2,Cherenkov,0.529906897847,0.530672508455,0.530289703151,546,96.9489210136
0,EJ-200,650,1,2,Cherenkov,0.530672508455,0.531438119063,0.531055313759,300,53.2686379195
0,EJ-200,650,1,2,Cherenkov,0.531438119063,0.532203729671,0.531820924367,204,36.2226737853
0,EJ-200,650,1,2,Cherenkov,0.532203729671,0.532969340279,0.532586534975,125,22.1952657998
0,EJ-200,650,1,2,Cherenkov,0.532969340279,0.533734950887,0.533352145583,64,11.3639760895
0,EJ-200,650,1,2,Cherenkov,0.533734950887,0.534500561495,0.534117756191,44,7.81273356153
0,EJ-200,650,1,2,Cherenkov,0.534500561495,0.535266172102,0.534883366798,37,6.56979867674
0,EJ-200,650,1,2,Cherenkov,0.535266172102,0.53603178271,0.535648977406,26,4.61661528636
0,EJ-200,650,1,2,Cherenkov,0.53603178271,0.536797393318,0.536414588014,15,2.66343189598
0,EJ-200,650,1,2,Cherenkov,0.536797393318,0.537563003926,0.537180198622,9,1.59805913759
0,EJ-200,650,1,2,Cherenkov,0.537563003926,0.538328614534,0.53794580923,6,1.06537275839
0,EJ-200,650,1,2,Cherenkov,0.538328614534,0.539094225142,0.538711419838,10,1.77562126398
1,EJ-204,-650,0,0,all,0.447566741619,0.448322751551,0.447944746585,7,0.925913761169
1,EJ-204,-650,0,0,all,0.448322751551,0.449078761483,0.448700756517,5,0.661366972264
1,EJ-204,-650,0,0,all,0.449078761483,0.449834771416,0.44945676645,5,0.661366972264
1,EJ-204,-650,0,0,all,0.449834771416,0.450590781348,0.450212776382,5,0.661366972264
1,EJ-204,-650,0,0,all,0.450590781348,0.451346791281,0.450968786314,6,0.793640366716
1,EJ-204,-650,0,0,all,0.451346791281,0.452102801213,0.451724796247,4,0.529093577811
1,EJ-204,-650,0,0,all,0.452102801213,0.452858811146,0.452480806179,11,1.45500733898
1,EJ-204,-650,0,0,all,0.452858811146,0.453614821078,0.453236816112,8,1.05818715562
1,EJ-204,-650,0,0,all,0.453614821078,0.45437083101,0.453992826044,13,1.71955412789
1,EJ-204,-650,0,0,all,0.45437083101,0.455126840943,0.454748835977,5,0.661366972264
1,EJ-204,-650,0,0,all,0.455126840943,0.455882850875,0.455504845909,9,1.19046055007
1,EJ-204,-650,0,0,all,0.455882850875,0.456638860808,0.456260855841,7,0.925913761169
1,EJ-204,-650,0,0,all,0.456638860808,0.45739487074,0.457016865774,19,2.5131944946
1,EJ-204,-650,0,0,all,0.45739487074,0.458150880672,0.457772875706,16,2.11637431124
1,EJ-204,-650,0,0,all,0.458150880672,0.458906890605,0.458528885639,16,2.11637431124
1,EJ-204,-650,0,0,all,0.458906890605,0.459662900537,0.459284895571,12,1.58728073343
1,EJ-204,-650,0,0,all,0.459662900537,0.46041891047,0.460040905503,14,1.85182752234
1,EJ-204,-650,0,0,all,0.46041891047,0.461174920402,0.460796915436,12,1.58728073343
1,EJ-204,-650,0,0,all,0.461174920402,0.461930930334,0.461552925368,17,2.2486477057
1,EJ-204,-650,0,0,all,0.461930930334,0.462686940267,0.462308935301,20,2.64546788906
1,EJ-204,-650,0,0,all,0.462686940267,0.463442950199,0.463064945233,15,1.98410091679
1,EJ-204,-650,0,0,all,0.463442950199,0.464198960132,0.463820955165,15,1.98410091679
1,EJ-204,-650,0,0,all,0.464198960132,0.464954970064,0.464576965098,21,2.77774128351
1,EJ-204,-650,0,0,all,0.464954970064,0.465710979997,0.46533297503,25,3.30683486132
1,EJ-204,-650,0,0,all,0.465710979997,0.466466989929,0.466088984963,21,2.77774128351
1,EJ-204,-650,0,0,all,0.466466989929,0.467222999861,0.466844994895,20,2.64546788905
1,EJ-204,-650,0,0,all,0.467222999861,0.467979009794,0.467601004828,20,2.64546788905
1,EJ-204,-650,0,0,all,0.467979009794,0.468735019726,0.46835701476,22,2.91001467796
1,EJ-204,-650,0,0,all,0.468735019726,0.469491029659,0.469113024692,29,3.83592843913
1,EJ-204,-650,0,0,all,0.469491029659,0.470247039591,0.469869034625,28,3.70365504468
1,EJ-204,-650,0,0,all,0.470247039591,0.471003049523,0.470625044557,24,3.17456146687
1,EJ-204,-650,0,0,all,0.471003049523,0.471759059456,0.47138105449,30,3.96820183358
1,EJ-204,-650,0,0,all,0.471759059456,0.472515069388,0.472137064422,25,3.30683486132
1,EJ-204,-650,0,0,all,0.472515069388,0.473271079321,0.472893074354,33,4.36502201694
1,EJ-204,-650,0,0,all,0.473271079321,0.474027089253,0.473649084287,35,4.62956880585
1,EJ-204,-650,0,0,all,0.474027089253,0.474783099185,0.474405094219,30,3.96820183358
1,EJ-204,-650,0,0,all,0.474783099185,0.475539109118,0.475161104152,24,3.17456146687
1,EJ-204,-650,0,0,all,0.475539109118,0.47629511905,0.475917114084,35,4.62956880585
1,EJ-204,-650,0,0,all,0.47629511905,0.477051128983,0.476673124016,36,4.7618422003
1,EJ-204,-650,0,0,all,0.477051128983,0.477807138915,0.477429133949,37,4.89411559475
1,EJ-204,-650,0,0,all,0.477807138915,0.478563148847,0.478185143881,36,4.7618422003
1,EJ-204,-650,0,0,all,0.478563148847,0.47931915878,0.478941153814,30,3.96820183358
1,EJ-204,-650,0,0,all,0.47931915878,0.480075168712,0.479697163746,26,3.43910825577
1,EJ-204,-650,0,0,all,0.480075168712,0.480831178645,0.480453173679,33,4.36502201694
1,EJ-204,-650,0,0,all,0.480831178645,0.481587188577,0.481209183611,36,4.7618422003
1,EJ-204,-650,0,0,all,0.481587188577,0.48234319851,0.481965193543,34,4.49729541139
1,EJ-204,-650,0,0,all,0.48234319851,0.483099208442,0.482721203476,32,4.23274862249
1,EJ-204,-650,0,0,all,0.483099208442,0.483855218374,0.483477213408,33,4.36502201694
1,EJ-204,-650,0,0,all,0.483855218374,0.484611228307,0.484233223341,33,4.36502201694
1,EJ-204,-650,0,0,all,0.484611228307,0.485367238239,0.484989233273,30,3.96820183358
1,EJ-204,-650,0,0,all,0.485367238239,0.486123248172,0.485745243205,43,5.68775596147
1,EJ-204,-650,0,0,all,0.486123248172,0.486879258104,0.486501253138,35,4.62956880585
1,EJ-204,-650,0,0,all,0.486879258104,0.487635268036,0.48725726307,34,4.49729541139
1,EJ-204,-650,0,0,all,0.487635268036,0.488391277969,0.488013273003,41,5.42320917256
1,EJ-204,-650,0,0,all,0.488391277969,0.489147287901,0.488769282935,39,5.15866238366
1,EJ-204,-650,0,0,all,0.489147287901,0.489903297834,0.489525292867,49,6.48139632818
1,EJ-204,-650,0,0,all,0.489903297834,0.490659307766,0.4902813028,41,5.42320917256
1,EJ-204,-650,0,0,all,0.490659307766,0.491415317698,0.491037312732,51,6.74594311709
1,EJ-204,-650,0,0,all,0.491415317698,0.492171327631,0.491793322665,35,4.62956880585
1,EJ-204,-650,0,0,all,0.492171327631,0.492927337563,0.492549332597,49,6.48139632818
1,EJ-204,-650,0,0,all,0.492927337563,0.493683347496,0.49330534253,48,6.34912293373
1,EJ-204,-650,0,0,all,0.493683347496,0.494439357428,0.494061352462,44,5.82002935592
1,EJ-204,-650,0,0,all,0.494439357428,0.495195367361,0.494817362394,46,6.08457614483
1,EJ-204,-650,0,0,all,0.495195367361,0.495951377293,0.495573372327,48,6.34912293373
1,EJ-204,-650,0,0,all,0.495951377293,0.496707387225,0.496329382259,55,7.2750366949
1,EJ-204,-650,0,0,all,0.496707387225,0.497463397158,0.497085392192,44,5.82002935592
1,EJ-204,-650,0,0,all,0.497463397158,0.49821940709,0.497841402124,68,8.99459082279
1,EJ-204,-650,0,0,all,0.49821940709,0.498975417023,0.498597412056,65,8.59777063943
1,EJ-204,-650,0,0,all,0.498975417023,0.499731426955,0.499353421989,45,5.95230275037
1,EJ-204,-650,0,0,all,0.499731426955,0.500487436887,0.500109431921,55,7.2750366949
1,EJ-204,-650,0,0,all,0.500487436887,0.50124344682,0.500865441854,40,5.29093577811
1,EJ-204,-650,0,0,all,0.50124344682,0.501999456752,0.501621451786,67,8.86231742833
1,EJ-204,-650,0,0,all,0.501999456752,0.502755466685,0.502377461718,58,7.67185687826
1,EJ-204,-650,0,0,all,0.502755466685,0.503511476617,0.503133471651,58,7.67185687826
1,EJ-204,-650,0,0,all,0.503511476617,0.504267486549,0.503889481583,72,9.5236844006
1,EJ-204,-650,0,0,all,0.504267486549,0.505023496482,0.504645491516,50,6.61366972264
1,EJ-204,-650,0,0,all,0.505023496482,0.505779506414,0.505401501448,59,7.80413027271
1,EJ-204,-650,0,0,all,0.505779506414,0.506535516347,0.50615751138,60,7.93640366716
1,EJ-204,-650,0,0,all,0.506535516347,0.507291526279,0.506913521313,71,9.39141100615
1,EJ-204,-650,0,0,all,0.507291526279,0.508047536212,0.507669531245,60,7.93640366717
1,EJ-204,-650,0,0,all,0.508047536212,0.508803546144,0.508425541178,63,8.33322385052
1,EJ-204,-650,0,0,all,0.508803546144,0.509559556076,0.50918155111,61,8.06867706162
1,EJ-204,-650,0,0,all,0.509559556076,0.510315566009,0.509937561043,74,9.7882311895
1,EJ-204,-650,0,0,all,0.510315566009,0.511071575941,0.510693570975,74,9.7882311895
1,EJ-204,-650,0,0,all,0.511071575941,0.511827585874,0.511449580907,74,9.7882311895
1,EJ-204,-650,0,0,all,0.511827585874,0.512583595806,0.51220559084,80,10.5818715562
1,EJ-204,-650,0,0,all,0.512583595806,0.513339605738,0.512961600772,75,9.92050458396
1,EJ-204,-650,0,0,all,0.513339605738,0.514095615671,0.513717610705,84,11.110965134
1,EJ-204,-650,0,0,all,0.514095615671,0.514851625603,0.514473620637,79,10.4495981618
1,EJ-204,-650,0,0,all,0.514851625603,0.515607635536,0.515229630569,72,9.5236844006
1,EJ-204,-650,0,0,all,0.515607635536,0.516363645468,0.515985640502,94,12.4336990786
1,EJ-204,-650,0,0,all,0.516363645468,0.5171196554,0.516741650434,69,9.12686421724
1,EJ-204,-650,0,0,all,0.5171196554,0.517875665333,0.517497660367,79,10.4495981618
1,EJ-204,-650,0,0,all,0.517875665333,0.518631675265,0.518253670299,75,9.92050458396
