material_code,material,nominal_d_mm,bin_low_deg,bin_high_deg,bin_center_deg,count,density_per_deg
2,EJ-230,900,67.44,67.46,67.45,0,0
2,EJ-230,900,67.46,67.48,67.47,0,0
2,EJ-230,900,67.48,67.5,67.49,0,0
2,EJ-230,900,67.5,67.52,67.51,0,0
2,EJ-230,900,67.52,67.54,67.53,0,0
2,EJ-230,900,67.54,67.56,67.55,0,0
2,EJ-230,900,67.56,67.58,67.57,0,0
2,EJ-230,900,67.58,67.6,67.59,0,0
2,EJ-230,900,67.6,67.62,67.61,0,0
2,EJ-230,900,67.62,67.64,67.63,0,0
2,EJ-230,900,67.64,67.66,67.65,0,0
2,EJ-230,900,67.66,67.68,67.67,0,0
2,EJ-230,900,67.68,67.7,67.69,0,0
2,EJ-230,900,67.7,67.72,67.71,0,0
2,EJ-230,900,67.72,67.74,67.73,0,0
2,EJ-230,900,67.74,67.76,67.75,0,0
2,EJ-230,900,67.76,67.78,67.77,0,0
2,EJ-230,900,67.78,67.8,67.79,0,0
2,EJ-230,900,67.8,67.82,67.81,0,0
2,EJ-230,900,67.82,67.84,67.83,0,0
2,EJ-230,900,67.84,67.86,67.85,0,0
2,EJ-230,900,67.86,67.88,67.87,0,0
2,EJ-230,900,67.88,67.9,67.89,0,0
2,EJ-230,900,67.9,67.92,67.91,0,0
2,EJ-230,900,67.92,67.94,67.93,0,0
2,EJ-230,900,67.94,67.96,67.95,0,0
2,EJ-230,900,67.96,67.98,67.97,0,0
2,EJ-230,900,67.98,68,67.99,0,0
2,EJ-230,900,68,68.02,68.01,0,0
2,EJ-230,900,68.02,68.04,68.03,0,0
2,EJ-230,900,68.04,68.06,68.05,0,0
2,EJ-230,900,68.06,68.08,68.07,0,0
2,EJ-230,900,68.08,68.1,68.09,0,0
2,EJ-230,900,68.1,68.12,68.11,0,0
2,EJ-230,900,68.12,68.14,68.13,0,0
2,EJ-230,900,68.14,68.16,68.15,0,0
2,EJ-230,900,68.16,68.18,68.17,0,0
2,EJ-230,900,68.18,68.2,68.19,0,0
2,EJ-230,900,68.2,68.22,68.21,0,0
2,EJ-230,900,68.22,68.24,68.23,0,0
2,EJ-230,900,68.24,68.26,68.25,0,0
2,EJ-230,900,68.26,68.28,68.27,0,0
2,EJ-230,900,68.28,68.3,68.29,0,0
2,EJ-230,900,68.3,68.32,68.31,0,0
2,EJ-230,900,68.32,68.34,68.33,0,0
2,EJ-230,900,68.34,68.36,68.35,0,0
2,EJ-230,900,68.36,68.38,68.37,0,0
2,EJ-230,900,68.38,68.4,68.39,0,0
2,EJ-230,900,68.4,68.42,68.41,0,0
2,EJ-230,900,68.42,68.44,68.43,0,0
2,EJ-230,900,68.44,68.46,68.45,0,0
2,EJ-230,900,68.46,68.48,68.47,0,0
2,EJ-230,900,68.48,68.5,68.49,0,0
2,EJ-230,900,68.5,68.52,68.51,0,0
2,EJ-230,900,68.52,68.54,68.53,0,0
2,EJ-230,900,68.54,68.56,68.55,0,0
2,EJ-230,900,68.56,68.58,68.57,0,0
2,EJ-230,900,68.58,68.6,68.59,0,0
2,EJ-230,900,68.6,68.62,68.61,0,0
2,EJ-230,900,68.62,68.64,68.63,0,0
2,EJ-230,900,68.64,68.66,68.65,0,0
2,EJ-230,900,68.66,68.68,68.67,0,0
2,EJ-230,900,68.68,68.7,68.69,0,0
2,EJ-230,900,68.7,68.72,68.71,0,0
2,EJ-230,900,68.72,68.74,68.73,0,0
2,EJ-230,900,68.74,68.76,68.75,0,0
2,EJ-230,900,68.76,68.78,68.77,0,0
2,EJ-230,900,68.78,68.8,68.79,0,0
2,EJ-230,900,68.8,68.82,68.81,1,0.00466897002521
2,EJ-230,900,68.82,68.84,68.83,0,0
2,EJ-230,900,68.84,68.86,68.85,0,0
2,EJ-230,900,68.86,68.88,68.87,0,0
2,EJ-230,900,68.88,68.9,68.89,0,0
2,EJ-230,900,68.9,68.92,68.91,0,0
2,EJ-230,900,68.92,68.94,68.93,0,0
2,EJ-230,900,68.94,68.96,68.95,0,0
2,EJ-230,900,68.96,68.98,68.97,0,0
2,EJ-230,900,68.98,69,68.99,0,0
2,EJ-230,900,69,69.02,69.01,0,0
2,EJ-230,900,69.02,69.04,69.03,0,0
2,EJ-230,900,69.04,69.06,69.05,0,0
2,EJ-230,900,69.06,69.08,69.07,0,0
2,EJ-230,900,69.08,69.1,69.09,1,0.00466897002521
2,EJ-230,900,69.1,69.12,69.11,0,0
2,EJ-230,900,69.12,69.14,69.13,0,0
2,EJ-230,900,69.14,69.16,69.15,0,0
2,EJ-230,900,69.16,69.18,69.17,0,0
2,EJ-230,900,69.18,69.2,69.19,1,0.00466897002521
2,EJ-230,900,69.2,69.22,69.21,0,0
2,EJ-230,900,69.22,69.24,69.23,0,0
2,EJ-230,900,69.24,69.26,69.25,0,0
2,EJ-230,900,69.26,69.28,69.27,0,0
2,EJ-230,900,69.28,69.3,69.29,0,0
2,EJ-230,900,69.3,69.32,69.31,0,0
2,EJ-230,900,69.32,69.34,69.33,0,0
2,EJ-230,900,69.34,69.36,69.35,0,0
2,EJ-230,900,69.36,69.38,69.37,0,0
2,EJ-230,900,69.38,69.4,69.39,0,0
2,EJ-230,900,69.4,69.42,69.41,0,0
2,EJ-230,900,69.42,69.44,69.43,0,0
2,EJ-230,900,69.44,69.46,69.45,0,0
2,EJ-230,900,69.46,69.48,69.47,1,0.00466897002521
2,EJ-230,900,69.48,69.5,69.49,0,0
2,EJ-230,900,69.5,69.52,69.51,0,0
2,EJ-230,900,69.52,69.54,69.53,1,0.00466897002521
2,EJ-230,900,69.54,69.56,69.55,0,0
2,EJ-230,900,69.56,69.58,69.57,0,0
2,EJ-230,900,69.58,69.6,69.59,1,0.00466897002521
2,EJ-230,900,69.6,69.62,69.61,3,0.0140069100756
2,EJ-230,900,69.62,69.64,69.63,0,0
2,EJ-230,900,69.64,69.66,69.65,2,0.00933794005042
2,EJ-230,900,69.66,69.68,69.67,2,0.00933794005042
2,EJ-230,900,69.68,69.7,69.69,1,0.00466897002521
2,EJ-230,900,69.7,69.72,69.71,2,0.00933794005042
2,EJ-230,900,69.72,69.74,69.73,2,0.00933794005042
2,EJ-230,900,69.74,69.76,69.75,5,0.0233448501261
2,EJ-230,900,69.76,69.78,69.77,1,0.00466897002521
2,EJ-230,900,69.78,69.8,69.79,0,0
2,EJ-230,900,69.8,69.82,69.81,1,0.00466897002521
2,EJ-230,900,69.82,69.84,69.83,0,0
2,EJ-230,900,69.84,69.86,69.85,0,0
2,EJ-230,900,69.86,69.88,69.87,0,0
2,EJ-230,900,69.88,69.9,69.89,0,0
2,EJ-230,900,69.9,69.92,69.91,0,0
2,EJ-230,900,69.92,69.94,69.93,4,0.0186758801008
2,EJ-230,900,69.94,69.96,69.95,2,0.00933794005042
2,EJ-230,900,69.96,69.98,69.97,0,0
2,EJ-230,900,69.98,70,69.99,2,0.00933794005042
2,EJ-230,900,70,70.02,70.01,0,0
2,EJ-230,900,70.02,70.04,70.03,0,0
2,EJ-230,900,70.04,70.06,70.05,1,0.00466897002521
2,EJ-230,900,70.06,70.08,70.07,0,0
2,EJ-230,900,70.08,70.1,70.09,1,0.00466897002521
2,EJ-230,900,70.1,70.12,70.11,0,0
2,EJ-230,900,70.12,70.14,70.13,0,0
2,EJ-230,900,70.14,70.16,70.15,1,0.00466897002521
2,EJ-230,900,70.16,70.18,70.17,0,0
2,EJ-230,900,70.18,70.2,70.19,0,0
2,EJ-230,900,70.2,70.22,70.21,0,0
2,EJ-230,900,70.22,70.24,70.23,1,0.00466897002521
2,EJ-230,900,70.24,70.26,70.25,2,0.00933794005042
2,EJ-230,900,70.26,70.28,70.27,0,0
2,EJ-230,900,70.28,70.3,70.29,0,0
2,EJ-230,900,70.3,70.32,70.31,1,0.00466897002521
2,EJ-230,900,70.32,70.34,70.33,0,0
2,EJ-230,900,70.34,70.36,70.35,2,0.00933794005042
2,EJ-230,900,70.36,70.38,70.37,0,0
2,EJ-230,900,70.38,70.4,70.39,0,0
2,EJ-230,900,70.4,70.42,70.41,1,0.00466897002521
2,EJ-230,900,70.42,70.44,70.43,0,0
2,EJ-230,900,70.44,70.46,70.45,0,0
2,EJ-230,900,70.46,70.48,70.47,0,0
2,EJ-230,900,70.48,70.5,70.49,0,0
2,EJ-230,900,70.5,70.52,70.51,0,0
2,EJ-230,900,70.52,70.54,70.53,0,0
2,EJ-230,900,70.54,70.56,70.55,0,0
2,EJ-230,900,70.56,70.58,70.57,0,0
2,EJ-230,900,70.58,70.6,70.59,0,0
2,EJ-230,900,70.6,70.62,70.61,0,0
2,EJ-230,900,70.62,70.64,70.63,0,0
2,EJ-230,900,70.64,70.66,70.65,0,0
2,EJ-230,900,70.66,70.68,70.67,0,0
2,EJ-230,900,70.68,70.7,70.69,0,0
2,EJ-230,900,70.7,70.72,70.71,0,0
2,EJ-230,900,70.72,70.74,70.73,0,0
2,EJ-230,900,70.74,70.76,70.75,0,0
2,EJ-230,900,70.76,70.78,70.77,0,0
2,EJ-230,900,70.78,70.8,70.79,0,0
2,EJ-230,900,70.8,70.82,70.81,0,0
2,EJ-230,900,70.82,70.84,70.83,0,0
2,EJ-230,900,70.84,70.86,70.85,0,0
2,EJ-230,900,70.86,70.88,70.87,0,0
2,EJ-230,900,70.88,70.9,70.89,0,0
2,EJ-230,900,70.9,70.92,70.91,0,0
2,EJ-230,900,70.92,70.94,70.93,0,0
2,EJ-230,900,70.94,70.96,70.95,0,0
2,EJ-230,900,70.96,70.98,70.97,0,0
2,EJ-230,900,70.98,71,70.99,0,0
2,EJ-230,900,71,71.02,71.01,0,0
2,EJ-230,900,71.02,71.04,71.03,0,0
2,EJ-230,900,71.04,71.06,71.05,0,0
2,EJ-230,900,71.06,71.08,71.07,0,0
2,EJ-230,900,71.08,71.1,71.09,0,0
2,EJ-230,900,71.1,71.12,71.11,0,0
2,EJ-230,900,71.12,71.14,71.13,0,0
2,EJ-230,900,71.14,71.16,71.15,0,0
2,EJ-230,900,71.16,71.18,71.17,0,0
2,EJ-230,900,71.18,71.2,71.19,0,0
2,EJ-230,900,71.2,71.22,71.21,0,0
2,EJ-230,900,71.22,71.24,71.23,0,0
2,EJ-230,900,71.24,71.26,71.25,0,0
2,EJ-230,900,71.26,71.28,71.27,0,0
2,EJ-230,900,71.28,71.3,71.29,0,0
2,EJ-230,900,71.3,71.32,71.31,0,0
2,EJ-230,900,71.32,71.34,71.33,0,0
2,EJ-230,900,71.34,71.36,71.35,0,0
2,EJ-230,900,71.36,71.38,71.37,0,0
2,EJ-230,900,71.38,71.4,71.39,0,0
2,EJ-230,900,71.4,71.42,71.41,0,0
2,EJ-230,900,71.42,71.44,71.43,0,0
2,EJ-230,900,71.44,71.46,71.45,0,0
2,EJ-230,900,71.46,71.48,71.47,0,0
2,EJ-230,900,71.48,71.5,71.49,0,0
2,EJ-230,900,71.5,71.52,71.51,0,0
2,EJ-230,900,71.52,71.54,71.53,0,0
2,EJ-230,900,71.54,71.56,71.55,0,0
2,EJ-230,900,71.56,71.58,71.57,0,0
2,EJ-230,900,71.58,71.6,71.59,0,0
2,EJ-230,900,71.6,71.62,71.61,0,0
2,EJ-230,900,71.62,71.64,71.63,0,0
2,EJ-230,900,71.64,71.66,71.65,0,0
2,EJ-230,900,71.66,71.68,71.67,0,0
2,EJ-230,900,71.68,71.7,71.69,0,0
2,EJ-230,900,71.7,71.72,71.71,0,0
2,EJ-230,900,71.72,71.74,71.73,0,0
2,EJ-230,900,71.74,71.76,71.75,0,0
2,EJ-230,900,71.76,71.78,71.77,0,0
2,EJ-230,900,71.78,71.8,71.79,0,0
2,EJ-230,900,71.8,71.82,71.81,0,0
2,EJ-230,900,71.82,71.84,71.83,0,0
2,EJ-230,900,71.84,71.86,71.85,0,0
2,EJ-230,900,71.86,71.88,71.87,0,0
2,EJ-230,900,71.88,71.9,71.89,0,0
2,EJ-230,900,71.9,71.92,71.91,0,0
2,EJ-230,900,71.92,71.94,71.93,0,0
2,EJ-230,900,71.94,71.96,71.95,0,0
2,EJ-230,900,71.96,71.98,71.97,0,0
2,EJ-230,900,71.98,72,71.99,0,0
2,EJ-230,900,72,72.02,72.01,0,0
2,EJ-230,900,72.02,72.04,72.03,0,0
2,EJ-230,900,72.04,72.06,72.05,0,0
2,EJ-230,900,72.06,72.08,72.07,0,0
2,EJ-230,900,72.08,72.1,72.09,0,0
2,EJ-230,900,72.1,72.12,72.11,0,0
2,EJ-230,900,72.12,72.14,72.13,0,0
2,EJ-230,900,72.14,72.16,72.15,0,0
2,EJ-230,900,72.16,72.18,72.17,0,0
2,EJ-230,900,72.18,72.2,72.19,0,0
2,EJ-230,900,72.2,72.22,72.21,0,0
2,EJ-230,900,72.22,72.24,72.23,0,0
2,EJ-230,900,72.24,72.26,72.25,0,0
2,EJ-230,900,72.26,72.28,72.27,0,0
2,EJ-230,900,72.28,72.3,72.29,0,0
2,EJ-230,900,72.3,72.32,72.31,0,0
2,EJ-230,900,72.32,72.34,72.33,0,0
2,EJ-230,900,72.34,72.36,72.35,0,0
2,EJ-230,900,72.36,72.38,72.37,0,0
2,EJ-230,900,72.38,72.4,72.39,0,0
2,EJ-230,900,72.4,72.42,72.41,0,0
2,EJ-230,900,72.42,72.44,72.43,0,0
2,EJ-230,900,72.44,72.46,72.45,0,0
2,EJ-230,900,72.46,72.48,72.47,0,0
2,EJ-230,900,72.48,72.5,72.49,0,0
2,EJ-230,900,72.5,72.52,72.51,0,0
2,EJ-230,900,72.52,72.54,72.53,0,0
2,EJ-230,900,72.54,72.56,72.55,0,0
2,EJ-230,900,72.56,72.58,72.57,0,0
2,EJ-230,900,72.58,72.6,72.59,0,0
2,EJ-230,900,72.6,72.62,72.61,0,0
2,EJ-230,900,72.62,72.64,72.63,0,0
2,EJ-230,900,72.64,72.66,72.65,0,0
2,EJ-230,900,72.66,72.68,72.67,0,0
2,EJ-230,900,72.68,72.7,72.69,0,0
2,EJ-230,900,72.7,72.72,72.71,0,0
2,EJ-230,900,72.72,72.74,72.73,0,0
2,EJ-230,900,72.74,72.76,72.75,0,0
2,EJ-230,900,72.76,72.78,72.77,0,0
2,EJ-230,900,72.78,72.8,72.79,0,0
2,EJ-230,900,72.8,72.82,72.81,0,0
2,EJ-230,900,72.82,72.84,72.83,0,0
2,EJ-230,900,72.84,72.86,72.85,0,0
2,EJ-230,900,72.86,72.88,72.87,0,0
2,EJ-230,900,72.88,72.9,72.89,0,0
2,EJ-230,900,72.9,72.92,72.91,0,0
2,EJ-230,900,72.92,72.94,72.93,0,0
2,EJ-230,900,72.94,72.96,72.95,0,0
2,EJ-230,900,72.96,72.98,72.97,0,0
2,EJ-230,900,72.98,73,72.99,0,0
2,EJ-230,900,73,73.02,73.01,0,0
2,EJ-230,900,73.02,73.04,73.03,0,0
2,EJ-230,900,73.04,73.06,73.05,0,0
2,EJ-230,900,73.06,73.08,73.07,0,0
2,EJ-230,900,73.08,73.1,73.09,0,0
2,EJ-230,900,73.1,73.12,73.11,0,0
2,EJ-230,900,73.12,73.14,73.13,0,0
2,EJ-230,900,73.14,73.16,73.15,0,0
2,EJ-230,900,73.16,73.18,73.17,0,0
2,EJ-230,900,73.18,73.2,73.19,0,0
2,EJ-230,900,73.2,73.22,73.21,0,0
2,EJ-230,900,73.22,73.24,73.23,0,0
2,EJ-230,900,73.24,73.26,73.25,0,0
2,EJ-230,900,73.26,73.28,73.27,0,0
2,EJ-230,900,73.28,73.3,73.29,0,0
2,EJ-230,900,73.3,73.32,73.31,0,0
2,EJ-230,900,73.32,73.34,73.33,0,0
2,EJ-230,900,73.34,73.36,73.35,0,0
2,EJ-230,900,73.36,73.38,73.37,0,0
2,EJ-230,900,73.38,73.4,73.39,0,0
2,EJ-230,900,73.4,73.42,73.41,0,0
2,EJ-230,900,73.42,73.44,73.43,0,0
2,EJ-230,900,73.44,73.46,73.45,0,0
2,EJ-230,900,73.46,73.48,73.47,0,0
2,EJ-230,900,73.48,73.5,73.49,0,0
2,EJ-230,900,73.5,73.52,73.51,0,0
2,EJ-230,900,73.52,73.54,73.53,0,0
2,EJ-230,900,73.54,73.56,73.55,0,0
2,EJ-230,900,73.56,73.58,73.57,0,0
2,EJ-230,900,73.58,73.6,73.59,0,0
2,EJ-230,900,73.6,73.62,73.61,0,0
2,EJ-230,900,73.62,73.64,73.63,0,0
2,EJ-230,900,73.64,73.66,73.65,0,0
2,EJ-230,900,73.66,73.68,73.67,0,0
2,EJ-230,900,73.68,73.7,73.69,0,0
2,EJ-230,900,73.7,73.72,73.71,0,0
2,EJ-230,900,73.72,73.74,73.73,0,0
2,EJ-230,900,73.74,73.76,73.75,0,0
2,EJ-230,900,73.76,73.78,73.77,0,0
2,EJ-230,900,73.78,73.8,73.79,0,0
2,EJ-230,900,73.8,73.82,73.81,0,0
2,EJ-230,900,73.82,73.84,73.83,0,0
2,EJ-230,900,73.84,73.86,73.85,0,0
2,EJ-230,900,73.86,73.88,73.87,0,0
2,EJ-230,900,73.88,73.9,73.89,0,0
2,EJ-230,900,73.9,73.92,73.91,0,0
2,EJ-230,900,73.92,73.94,73.93,0,0
2,EJ-230,900,73.94,73.96,73.95,0,0
2,EJ-230,900,73.96,73.98,73.97,0,0
2,EJ-230,900,73.98,74,73.99,0,0
2,EJ-230,900,74,74.02,74.01,0,0
2,EJ-230,900,74.02,74.04,74.03,0,0
2,EJ-230,900,74.04,74.06,74.05,0,0
2,EJ-230,900,74.06,74.08,74.07,0,0
2,EJ-230,900,74.08,74.1,74.09,0,0
2,EJ-230,900,74.1,74.12,74.11,0,0
2,EJ-230,900,74.12,74.14,74.13,0,0
2,EJ-230,900,74.14,74.16,74.15,0,0
2,EJ-230,900,74.16,74.18,74.17,0,0
2,EJ-230,900,74.18,74.2,74.19,0,0
2,EJ-230,900,74.2,74.22,74.21,0,0
2,EJ-230,900,74.22,74.24,74.23,0,0
2,EJ-230,900,74.24,74.26,74.25,0,0
2,EJ-230,900,74.26,74.28,74.27,0,0
2,EJ-230,900,74.28,74.3,74.29,0,0
2,EJ-230,900,74.3,74.32,74.31,0,0
2,EJ-230,900,74.32,74.34,74.33,0,0
2,EJ-230,900,74.34,74.36,74.35,0,0
2,EJ-230,900,74.36,74.38,74.37,0,0
2,EJ-230,900,74.38,74.4,74.39,0,0
2,EJ-230,900,74.4,74.42,74.41,0,0
2,EJ-230,900,74.42,74.44,74.43,0,0
2,EJ-230,900,74.44,74.46,74.45,0,0
2,EJ-230,900,74.46,74.48,74.47,0,0
2,EJ-230,900,74.48,74.5,74.49,0,0
2,EJ-230,900,74.5,74.52,74.51,0,0
2,EJ-230,900,74.52,74.54,74.53,0,0
2,EJ-230,900,74.54,74.56,74.55,0,0
2,EJ-230,900,74.56,74.58,74.57,0,0
2,EJ-230,900,74.58,74.6,74.59,0,0
2,EJ-230,900,74.6,74.62,74.61,0,0
2,EJ-230,900,74.62,74.64,74.63,0,0
2,EJ-230,900,74.64,74.66,74.65,0,0
2,EJ-230,900,74.66,74.68,74.67,0,0
2,EJ-230,900,74.68,74.7,74.69,0,0
2,EJ-230,900,74.7,74.72,74.71,0,0
2,EJ-230,900,74.72,74.74,74.73,0,0
2,EJ-230,900,74.74,74.76,74.75,0,0
2,EJ-230,900,74.76,74.78,74.77,0,0
2,EJ-230,900,74.78,74.8,74.79,0,0
2,EJ-230,900,74.8,74.82,74.81,0,0
2,EJ-230,900,74.82,74.84,74.83,0,0
2,EJ-230,900,74.84,74.86,74.85,0,0
2,EJ-230,900,74.86,74.88,74.87,0,0
2,EJ-230,900,74.88,74.9,74.89,0,0
2,EJ-230,900,74.9,74.92,74.91,0,0
2,EJ-230,900,74.92,74.94,74.93,0,0
2,EJ-230,900,74.94,74.96,74.95,0,0
2,EJ-230,900,74.96,74.98,74.97,0,0
2,EJ-230,900,74.98,75,74.99,0,0
2,EJ-230,900,75,75.02,75.01,0,0
2,EJ-230,900,75.02,75.04,75.03,0,0
2,EJ-230,900,75.04,75.06,75.05,0,0
2,EJ-230,900,75.06,75.08,75.07,0,0
2,EJ-230,900,75.08,75.1,75.09,0,0
2,EJ-230,900,75.1,75.12,75.11,0,0
2,EJ-230,900,75.12,75.14,75.13,0,0
2,EJ-230,900,75.14,75.16,75.15,0,0
2,EJ-230,900,75.16,75.18,75.17,0,0
2,EJ-230,900,75.18,75.2,75.19,0,0
2,EJ-230,900,75.2,75.22,75.21,0,0
2,EJ-230,900,75.22,75.24,75.23,0,0
2,EJ-230,900,75.24,75.26,75.25,0,0
2,EJ-230,900,75.26,75.28,75.27,0,0
2,EJ-230,900,75.28,75.3,75.29,0,0
2,EJ-230,900,75.3,75.32,75.31,0,0
2,EJ-230,900,75.32,75.34,75.33,0,0
2,EJ-230,900,75.34,75.36,75.35,0,0
2,EJ-230,900,75.36,75.38,75.37,0,0
2,EJ-230,900,75.38,75.4,75.39,0,0
2,EJ-230,900,75.4,75.42,75.41,0,0
2,EJ-230,900,75.42,75.44,75.43,0,0
2,EJ-230,900,75.44,75.46,75.45,0,0
2,EJ-230,900,75.46,75.48,75.47,0,0
2,EJ-230,900,75.48,75.5,75.49,0,0
2,EJ-230,900,75.5,75.52,75.51,0,0
2,EJ-230,900,75.52,75.54,75.53,0,0
2,EJ-230,900,75.54,75.56,75.55,0,0
2,EJ-230,900,75.56,75.58,75.57,0,0
2,EJ-230,900,75.58,75.6,75.59,0,0
2,EJ-230,900,75.6,75.62,75.61,1,0.00466897002521
2,EJ-230,900,75.62,75.64,75.63,0,0
2,EJ-230,900,75.64,75.66,75.65,0,0
2,EJ-230,900,75.66,75.68,75.67,0,0
2,EJ-230,900,75.68,75.7,75.69,0,0
2,EJ-230,900,75.7,75.72,75.71,0,0
2,EJ-230,900,75.72,75.74,75.73,0,0
2,EJ-230,900,75.74,75.76,75.75,0,0
2,EJ-230,900,75.76,75.78,75.77,0,0
2,EJ-230,900,75.78,75.8,75.79,0,0
2,EJ-230,900,75.8,75.82,75.81,0,0
2,EJ-230,900,75.82,75.84,75.83,0,0
2,EJ-230,900,75.84,75.86,75.85,0,0
2,EJ-230,900,75.86,75.88,75.87,0,0
2,EJ-230,900,75.88,75.9,75.89,0,0
2,EJ-230,900,75.9,75.92,75.91,0,0
2,EJ-230,900,75.92,75.94,75.93,0,0
2,EJ-230,900,75.94,75.96,75.95,0,0
2,EJ-230,900,75.96,75.98,75.97,0,0
2,EJ-230,900,75.98,76,75.99,0,0
2,EJ-230,900,76,76.02,76.01,0,0
2,EJ-230,900,76.02,76.04,76.03,0,0
2,EJ-230,900,76.04,76.06,76.05,0,0
2,EJ-230,900,76.06,76.08,76.07,0,0
2,EJ-230,900,76.08,76.1,76.09,0,0
2,EJ-230,900,76.1,76.12,76.11,0,0
2,EJ-230,900,76.12,76.14,76.13,0,0
2,EJ-230,900,76.14,76.16,76.15,0,0
2,EJ-230,900,76.16,76.18,76.17,0,0
2,EJ-230,900,76.18,76.2,76.19,0,0
2,EJ-230,900,76.2,76.22,76.21,0,0
2,EJ-230,900,76.22,76.24,76.23,0,0
2,EJ-230,900,76.24,76.26,76.25,0,0
2,EJ-230,900,76.26,76.28,76.27,0,0
2,EJ-230,900,76.28,76.3,76.29,0,0
2,EJ-230,900,76.3,76.32,76.31,0,0
2,EJ-230,900,76.32,76.34,76.33,0,0
2,EJ-230,900,76.34,76.36,76.35,0,0
2,EJ-230,900,76.36,76.38,76.37,0,0
2,EJ-230,900,76.38,76.4,76.39,0,0
2,EJ-230,900,76.4,76.42,76.41,0,0
2,EJ-230,900,76.42,76.44,76.43,0,0
2,EJ-230,900,76.44,76.46,76.45,0,0
2,EJ-230,900,76.46,76.48,76.47,0,0
2,EJ-230,900,76.48,76.5,76.49,0,0
2,EJ-230,900,76.5,76.52,76.51,0,0
2,EJ-230,900,76.52,76.54,76.53,0,0
2,EJ-230,900,76.54,76.56,76.55,0,0
2,EJ-230,900,76.56,76.58,76.57,0,0
2,EJ-230,900,76.58,76.6,76.59,0,0
2,EJ-230,900,76.6,76.62,76.61,0,0
2,EJ-230,900,76.62,76.64,76.63,0,0
2,EJ-230,900,76.64,76.66,76.65,0,0
2,EJ-230,900,76.66,76.68,76.67,0,0
2,EJ-230,900,76.68,76.7,76.69,0,0
2,EJ-230,900,76.7,76.72,76.71,0,0
2,EJ-230,900,76.72,76.74,76.73,0,0
2,EJ-230,900,76.74,76.76,76.75,0,0
2,EJ-230,900,76.76,76.78,76.77,0,0
2,EJ-230,900,76.78,76.8,76.79,0,0
2,EJ-230,900,76.8,76.82,76.81,0,0
2,EJ-230,900,76.82,76.84,76.83,0,0
2,EJ-230,900,76.84,76.86,76.85,0,0
2,EJ-230,900,76.86,76.88,76.87,0,0
2,EJ-230,900,76.88,76.9,76.89,0,0
2,EJ-230,900,76.9,76.92,76.91,0,0
2,EJ-230,900,76.92,76.94,76.93,0,0
2,EJ-230,900,76.94,76.96,76.95,0,0
2,EJ-230,900,76.96,76.98,76.97,0,0
2,EJ-230,900,76.98,77,76.99,0,0
2,EJ-230,900,77,77.02,77.01,0,0
2,EJ-230,900,77.02,77.04,77.03,0,0
2,EJ-230,900,77.04,77.06,77.05,0,0
2,EJ-230,900,77.06,77.08,77.07,0,0
2,EJ-230,900,77.08,77.1,77.09,0,0
2,EJ-230,900,77.1,77.12,77.11,0,0
2,EJ-230,900,77.12,77.14,77.13,0,0
2,EJ-230,900,77.14,77.16,77.15,0,0
2,EJ-230,900,77.16,77.18,77.17,0,0
2,EJ-230,900,77.18,77.2,77.19,0,0
2,EJ-230,900,77.2,77.22,77.21,0,0
2,EJ-230,900,77.22,77.24,77.23,0,0
2,EJ-230,900,77.24,77.26,77.25,0,0
2,EJ-230,900,77.26,77.28,77.27,0,0
2,EJ-230,900,77.28,77.3,77.29,0,0
2,EJ-230,900,77.3,77.32,77.31,0,0
2,EJ-230,900,77.32,77.34,77.33,0,0
2,EJ-230,900,77.34,77.36,77.35,0,0
2,EJ-230,900,77.36,77.38,77.37,0,0
2,EJ-230,900,77.38,77.4,77.39,0,0
2,EJ-230,900,77.4,77.42,77.41,0,0
2,EJ-230,900,77.42,77.44,77.43,0,0
2,EJ-230,900,77.44,77.46,77.45,0,0
2,EJ-230,900,77.46,77.48,77.47,0,0
2,EJ-230,900,77.48,77.5,77.49,0,0
2,EJ-230,900,77.5,77.52,77.51,0,0
2,EJ-230,900,77.52,77.54,77.53,0,0
2,EJ-230,900,77.54,77.56,77.55,0,0
2,EJ-230,900,77.56,77.58,77.57,0,0
2,EJ-230,900,77.58,77.6,77.59,0,0
2,EJ-230,900,77.6,77.62,77.61,0,0
2,EJ-230,900,77.62,77.64,77.63,0,0
2,EJ-230,900,77.64,77.66,77.65,0,0
2,EJ-230,900,77.66,77.68,77.67,0,0
2,EJ-230,900,77.68,77.7,77.69,0,0
2,EJ-230,900,77.7,77.72,77.71,0,0
2,EJ-230,900,77.72,77.74,77.73,0,0
2,EJ-230,900,77.74,77.76,77.75,0,0
2,EJ-230,900,77.76,77.78,77.77,0,0
2,EJ-230,900,77.78,77.8,77.79,0,0
2,EJ-230,900,77.8,77.82,77.81,0,0
2,EJ-230,900,77.82,77.84,77.83,0,0
2,EJ-230,900,77.84,77.86,77.85,0,0
2,EJ-230,900,77.86,77.88,77.87,0,0
2,EJ-230,900,77.88,77.9,77.89,0,0
2,EJ-230,900,77.9,77.92,77.91,0,0
2,EJ-230,900,77.92,77.94,77.93,0,0
2,EJ-230,900,77.94,77.96,77.95,0,0
2,EJ-230,900,77.96,77.98,77.97,0,0
2,EJ-230,900,77.98,78,77.99,0,0
2,EJ-230,900,78,78.02,78.01,0,0
2,EJ-230,900,78.02,78.04,78.03,0,0
2,EJ-230,900,78.04,78.06,78.05,0,0
2,EJ-230,900,78.06,78.08,78.07,0,0
