scenario,wavelength_nm_created,folded_exit_angle_deg,finite_beta_edge_deg,d_axial_mm,group_velocity_mm_ns,propagation_time_ns,predicted_angular_penalty_ps,observed_edge_excess_ps,is_upper_5pct_angle_tail
visible_lower_764mm,439.310205111,38.4220876634,38.3866034401,49.7371602737,166.2502431,0.343457760032,0.187425077094,-38.2157440105,0
visible_lower_764mm,694.430977611,40.2474422979,40.3402425536,49.4999526368,187.104519461,0.342844993952,-0.476326797003,-4.24625516591,0
visible_lower_764mm,497.703189734,39.0418465159,39.0105305347,49.5001100538,170.328515815,0.343307360468,0.165727858907,-30.7006095856,0
visible_lower_764mm,702.341344843,40.1838670107,40.3752757807,49.5008108404,188.632016621,0.341842025395,-0.97383305399,-2.6234694777,0
visible_lower_764mm,382.953612441,37.9136213528,37.6488630694,49.4990724898,162.062488674,0.339236060386,1.3842386324,-46.5229313042,0
visible_lower_764mm,466.649613731,43.217094847,38.6951354641,49.4998716272,168.197038592,0.367747948751,26.7600025907,-9.32207436541,0
visible_lower_764mm,557.650324823,52.792244058,39.5258503031,49.4990855402,174.176119115,0.437728579895,101.525209137,69.2908422544,1
visible_lower_764mm,461.664005589,39.0368820249,38.6411028205,49.6301665263,167.846754789,0.34547137401,2.11132508183,-33.0943744953,0
visible_lower_764mm,485.189323707,38.8984523299,38.8877163412,49.5001039929,169.480276384,0.338811626192,0.0567231436354,-36.4174889308,0
visible_lower_764mm,621.651645728,39.9105172183,39.960883031,49.4996272151,177.865336633,0.344972831447,-0.267106842779,-18.1119292241,0
visible_lower_764mm,447.881809837,38.7777732646,38.486599828,49.4991946796,166.867320976,0.34276552189,1.54232299351,-36.2017413749,0
visible_lower_764mm,773.64949914,44.158594564,40.6456596005,49.4995734211,192.515394531,0.362657558881,19.5261983316,23.7854059434,0
visible_lower_764mm,740.648085748,41.7561315305,40.530108623,49.5001520967,192.515394531,0.348721644009,6.38432859171,10.4305411784,0
visible_lower_764mm,466.178404015,41.3047994879,38.6900701063,49.8065625662,168.164063143,0.359650676014,14.8152493135,-19.8031232917,0
visible_lower_764mm,500.033271896,40.2152253914,39.0327815271,49.8906583728,170.48480587,0.35298667004,6.49308195769,-23.7451413787,0
visible_lower_764mm,514.122498617,39.2581015713,39.1633210154,49.5068294571,171.418506655,0.344424337351,0.503074711269,-28.0618833297,0
visible_lower_764mm,586.37641851,41.9772886506,39.7343869915,49.4992524952,175.886765281,0.355904351645,12.6050397202,-10.0526619631,0
visible_lower_764mm,428.373424234,79.9187430545,38.2545263744,49.5009402872,165.454683001,1.50007632724,1328.17848787,1119.08378594,1
visible_lower_764mm,467.023281781,39.8125452804,38.6991461554,49.5002712512,168.223151497,0.348140604455,6.03555624003,-28.8950721747,0
visible_lower_764mm,608.669162873,40.2382536228,39.8810978121,49.5000228462,177.152890719,0.347135970044,1.91362447742,-16.987381721,0
visible_lower_764mm,571.799240857,40.1887830847,39.6314232567,49.6266369558,175.029754142,0.348928054914,3.00771186344,-19.2178792447,0
visible_lower_764mm,465.266811871,68.0520479606,38.6802462795,49.5000090132,168.100079954,0.708800498682,410.632948583,331.590443233,1
visible_lower_764mm,401.377953339,37.9740416832,37.9060307709,49.5007619199,163.454186893,0.339774273947,0.355351275817,-44.0462023697,0
visible_lower_764mm,399.569699416,41.7953701429,37.8815021446,49.5000384239,163.318511916,0.361315119383,22.5359375092,-22.6906263286,0
visible_lower_764mm,575.561213733,39.9326150394,39.6585479935,49.8934263983,175.253109723,0.35102256417,1.47649146757,-18.7758152071,0
visible_lower_764mm,630.123365786,40.6117147738,40.0108156573,49.5000237922,178.320334142,0.348838120648,3.23921122719,-13.587904062,0
visible_lower_764mm,735.979790512,40.6475539799,40.5124870701,49.4999914529,192.515394531,0.34266367214,0.683544881127,4.46258306891,0
visible_lower_764mm,523.68670985,39.697873734,39.2481243331,49.8807609982,172.041089929,0.35118941403,2.42812877231,-23.2038709272,0
visible_lower_764mm,378.637626994,44.1025265404,37.5862564207,49.7753389204,161.733920891,0.377478761958,40.2060449614,-10.8941455591,0
visible_lower_764mm,773.952698897,40.2088556041,40.6466514272,49.5032220527,192.515394531,0.340469414353,-2.198892644,1.56724656261,0
visible_lower_764mm,544.961555718,39.6008012238,39.426226979,49.5001620212,173.392479431,0.344972642564,0.929880198316,-24.6086259856,0
visible_lower_764mm,615.78855425,39.9670171523,39.9253485497,49.7952061067,177.545867741,0.347892539946,0.222819081349,-17.827554794,0
visible_lower_764mm,683.357927204,46.9986064656,40.2893138023,49.4997078646,184.906907344,0.384468426023,41.5638333784,33.518537681,1
visible_lower_764mm,476.590439291,38.8285990097,38.8000073431,49.4992569261,168.888992266,0.34270375894,0.150995766055,-33.3687147154,0
visible_lower_764mm,580.516825122,40.9517417718,39.693688497,49.4998621881,175.545017265,0.351505013865,6.89382154432,-14.9526754306,0
visible_lower_764mm,506.915618802,39.4637837461,39.0973982534,49.4997856014,170.943270827,0.345368643185,1.95666025684,-27.7505501589,0
visible_lower_764mm,520.62019026,43.4866383398,39.2212627038,49.5000156598,171.842453977,0.368226329976,25.2012401407,-3.59626029892,0
visible_lower_764mm,401.152114133,45.3725068421,37.902975631,49.4999980732,163.437197298,0.384855943889,47.2944821736,1.01742822932,0
visible_lower_764mm,564.51052633,39.8685423525,39.5777484534,49.5004058585,174.592667397,0.345591022042,1.55450276986,-22.252554569,0
visible_lower_764mm,540.794572631,39.635395526,39.3924551169,49.4998662919,173.131482636,0.345677628412,1.29601058823,-24.2793523051,0
visible_lower_764mm,404.339602365,43.0299345591,37.9458767372,49.499035189,163.676059083,0.369828802553,30.2152279253,-13.6657697953,0
visible_lower_764mm,471.201880892,39.1636838765,38.7436291446,49.5007877327,168.51497964,0.344395945524,2.23887342153,-32.2250836192,0
visible_lower_764mm,550.750537872,40.0116315878,39.4722717438,49.5000872888,173.752101794,0.347407939981,2.89999223317,-21.6518002848,0
visible_lower_764mm,747.126927336,41.537540811,40.5540226954,49.4998944987,192.515394531,0.347438835394,5.09606938456,9.0287001722,0
visible_lower_764mm,587.23697474,39.8222813193,39.7402873514,49.5001529874,175.93662236,0.345270468259,0.436229100942,-20.6208182225,0
visible_lower_764mm,473.661443999,40.0824442678,38.7694992905,49.7092952454,168.686058641,0.356036626247,7.18888092279,-21.9242093515,0
visible_lower_764mm,670.24713288,43.543458803,40.2260484021,49.499808627,182.210988035,0.362995782884,18.9724657536,7.18550367886,0
visible_lower_764mm,656.002201859,40.1737815198,40.1534909427,49.5004482672,179.661863918,0.345365302856,0.107757144026,-15.1122008993,0
visible_lower_764mm,705.335603963,40.5244934191,40.3882512198,49.4994215222,189.201271061,0.343400904961,0.697216250217,-0.0847023909476,0
visible_lower_764mm,552.8602115,39.5948518313,39.4888027864,49.499885093,173.882264673,0.343869550103,0.564078340834,-25.0000773445,0
visible_lower_764mm,416.167188302,38.2015875343,38.1009986483,49.5007668545,164.556331024,0.340224128591,0.527549860559,-42.0407455355,0
visible_lower_764mm,410.973854061,38.0599124986,38.0336691622,49.4997125644,164.170821623,0.338255920987,0.137242644418,-44.5459680348,0
visible_lower_764mm,531.352931127,40.9814399488,39.3139464703,49.5008215305,172.533417972,0.35194110224,9.21715044829,-18.8885333015,0
visible_lower_764mm,554.848150721,42.1049424586,39.5042595394,49.5004021031,174.004498101,0.358728695252,14.7391899775,-9.96763361989,0
visible_lower_764mm,459.753582211,41.7897515711,38.6201396424,49.6532158653,167.71195299,0.360913547827,18.1468821515,-18.0216207514,0
visible_lower_764mm,543.359411908,40.9756448286,39.4133049295,49.8806111958,173.292369438,0.356000009146,8.68405934261,-16.5678644426,0
visible_lower_764mm,545.196792519,40.9123587576,39.4281177085,49.5000011666,173.407178042,0.352434818319,8.17141773934,-17.1239491564,0
visible_lower_764mm,429.263106276,38.4011487778,38.2654618752,49.5004694199,165.51968799,0.34065484586,0.713903212863,-40.2417713592,0
visible_lower_764mm,569.741240594,39.5994607838,39.6164188033,49.6178657408,174.906918662,0.345723151804,-0.0901828842082,-22.5363568968,0
visible_lower_764mm,530.007417242,39.7209904346,39.302530112,49.4999229434,172.447467836,0.34634265631,2.24099890136,-24.6045514403,0
visible_lower_764mm,756.102746287,42.7490704292,40.5861389664,49.5000627216,192.515394531,0.354178726626,11.5704580129,15.6049890206,0
visible_lower_764mm,427.538571181,42.1904850856,38.2442336487,49.4999818859,165.393571321,0.363803027317,22.8684989672,-17.2689392517,0
visible_lower_764mm,552.656820027,40.0670162887,39.4872147902,49.4998326533,173.869753414,0.347636038284,3.12081142224,-21.2513168359,0
visible_lower_764mm,451.394505383,38.6464547395,38.526705157,49.9369029311,167.118420583,0.345932839801,0.637499126778,-36.0237453248,0
visible_lower_764mm,479.35479616,45.1206559356,38.8285041479,49.6260758582,169.079820908,0.380824229102,39.196989821,4.06306841246,0
visible_lower_764mm,632.547032474,40.2187981155,40.0247998497,49.7170067845,178.449056076,0.348273112398,1.03962806597,-15.5535776277,0
visible_lower_764mm,701.529095305,40.1498088013,40.3717291549,49.5006122532,188.476757674,0.341664662301,-1.12892896592,-3.06506091478,0
visible_lower_764mm,591.232517817,39.7860057406,39.7674282838,49.6971389283,176.16714869,0.346079947706,0.0990776302787,-20.9312886308,0
visible_lower_764mm,389.412505007,38.2897449253,37.7408612756,49.5002239441,162.552607486,0.34181161647,2.89462757946,-43.2707085405,0
visible_lower_764mm,499.273838213,40.6387112806,39.025550327,49.49990024,170.433881758,0.352085032195,8.88473861523,-21.7695384456,0
visible_lower_764mm,739.206767211,40.3911114386,40.5247032796,49.5004652888,192.515394531,0.341577015417,-0.671950042629,3.31105542893,0
visible_lower_764mm,569.422587362,40.8730180039,39.614085014,49.5001393033,174.88784518,0.351295322572,6.89715051861,-16.1181106897,0
visible_lower_764mm,403.083458717,38.0048509726,37.9290262344,49.9338208648,163.581928282,0.344604555673,0.399865036935,-42.392408417,0
visible_lower_764mm,682.077721265,40.75037482,40.2832799972,49.4999777966,184.648229744,0.346324277926,2.45682477264,-5.08780948948,0
visible_lower_764mm,654.287783953,43.3627397932,40.1444806302,49.4998440618,179.575235796,0.363275651262,18.5501128685,2.67649162779,0
visible_lower_764mm,646.233755831,40.6090776419,40.1013293934,49.5001667503,179.164021727,0.347833291492,2.73017181549,-13.3665350852,0
visible_lower_764mm,556.613888915,39.6331459595,39.5178912909,49.500878493,174.112737027,0.344468054117,0.613275778985,-24.0749190628,0
visible_lower_764mm,571.426516541,39.6265464359,39.6287145354,49.4996829486,175.007526752,0.344401547229,-0.0115072136386,-22.8348619604,0
visible_lower_764mm,558.576056501,39.5474522366,39.5329327719,49.4997054323,174.232610157,0.34442733409,0.0770675430655,-23.933130983,0
visible_lower_764mm,668.112186363,40.2720174119,40.215432049,49.5003210444,181.761970058,0.344938698815,0.298230527053,-11.6983647141,0
visible_lower_764mm,613.319875803,39.9315628737,39.9101426784,49.4997171062,177.410217025,0.344945473616,0.113805465859,-18.8016067925,0
visible_lower_764mm,510.949715145,40.1362567716,39.1345158743,49.4993829147,171.209879412,0.349013938545,5.43738951744,-23.7174946998,0
visible_lower_764mm,492.112265387,40.2447695672,38.9563559285,49.6993314689,169.951405286,0.356503140209,7.06191042333,-19.5554478524,0
visible_lower_764mm,662.400517169,41.1289019535,40.1865859196,49.4997102257,180.54647254,0.350005157775,5.10541793018,-8.8757457226,0
visible_lower_764mm,462.853761298,46.2041547928,38.654085421,49.4995015474,167.930482663,0.385635687705,48.4513368842,8.1864832361,0
visible_lower_764mm,576.318918512,39.936616021,39.6639641836,49.7003672931,175.297918121,0.352459059499,1.46315408544,-15.8431152971,0
visible_lower_764mm,516.819242613,39.1364837852,39.187538787,49.4994716476,171.594932735,0.343370616527,-0.270013356977,-28.8054936883,0
visible_lower_764mm,476.907777325,39.0819457219,38.8032932482,49.7189476475,168.910887287,0.350334611921,1.48742009855,-27.3754226646,0
visible_lower_764mm,564.517102118,39.5949828481,39.5777975532,49.5000288782,174.593063918,0.344622060444,0.0912400795217,-23.2181399401,0
visible_lower_764mm,557.615530108,39.661145017,39.5255836145,49.611077303,174.173992175,0.346299849233,0.723325653399,-22.9745705977,0
visible_lower_764mm,651.746831602,53.5055180295,40.1310141018,49.4999851335,179.446261842,0.443272609014,103.021588616,82.4847554855,1
visible_lower_764mm,439.252853819,38.6280490691,38.3859240747,49.499466168,166.246084738,0.341952590521,1.27932408929,-37.9028273776,0
visible_lower_764mm,495.061722495,39.3159484437,38.9850741029,49.6325838198,170.15064688,0.346155484355,1.76849361309,-29.110408498,0
visible_lower_764mm,598.268009591,41.3615708425,39.8142156105,49.5000444223,176.5688803,0.353301816748,8.54387615347,-11.6703154929,0
visible_lower_764mm,556.905204944,40.7160226936,39.5201315321,49.4997073487,174.130534296,0.350975054329,6.53881187616,-17.5334181968,0
visible_lower_764mm,701.934782625,41.3778072396,40.373501993,49.5000877977,188.554348446,0.348152385184,5.26777009104,3.55910485962,0
visible_lower_764mm,712.690907209,40.2482158941,40.4194744394,49.4998109446,190.579320011,0.341474218031,-0.864745532696,0.311406267156,0
visible_lower_764mm,488.259308638,40.2905845176,38.9183694293,49.4999554814,169.6897833,0.349812400364,7.50427201302,-25.1141491263,0
visible_lower_764mm,462.49250598,40.9403668163,38.6501492868,49.4994642024,167.905105222,0.354522600783,12.783919738,-22.9626261436,0
visible_lower_764mm,545.774907774,39.9909168092,39.4327572185,49.9674566962,173.443269688,0.351068117382,3.03024310371,-21.9278031754,0
visible_lower_764mm,452.033505307,44.0207660033,38.5339468295,49.5000975502,167.164039039,0.372156720987,33.2447628362,-6.39360868787,0
visible_lower_764mm,487.194359272,38.9520979641,38.9077751267,49.4991851213,169.617172541,0.342587754791,0.234414348423,-32.4374741005,0
visible_lower_764mm,549.21260349,40.9519035245,39.4601373173,49.4998928065,173.656908549,0.352566647324,8.21577183968,-16.6295656114,0
visible_lower_764mm,414.41878694,38.2352965451,38.0784669007,49.499902298,164.426772412,0.340417607637,0.82337433444,-42.0238865336,0
visible_lower_764mm,512.466606082,40.4643448709,39.1483297839,49.4998694831,171.309768581,0.35094004781,7.20106533215,-21.6508152514,0
visible_lower_764mm,459.776616086,41.8179828041,38.6203932532,49.9586501349,167.713581416,0.364229970482,18.4330559395,-17.0338068843,0
visible_lower_764mm,695.485592057,40.655585872,40.3449771914,49.4999906221,187.310173659,0.344890726662,1.60915997702,-1.84404008227,0
visible_lower_764mm,627.701208508,41.1138089328,39.9967073522,49.500864138,178.191042405,0.350687482154,6.101281263,-11.9327274619,0
visible_lower_764mm,516.297119767,39.2825847489,39.1828688647,49.7925281724,171.560866154,0.349814212228,0.53246740645,-24.6147906962,0
visible_lower_764mm,589.965703504,39.8793292359,39.7588681854,49.5001337987,176.094271392,0.345821391603,0.641523050653,-19.8407973844,0
visible_lower_764mm,470.010397107,41.4060232468,38.7310137561,49.4999260008,168.432001112,0.356827331305,15.0937733925,-19.9061322186,0
visible_lower_764mm,511.956751981,43.3659978555,39.1436953539,49.5000204722,171.276254941,0.367680909642,24.9028838873,-4.95945875159,0
visible_lower_764mm,524.656259652,39.6888049922,39.2565534778,49.5006565174,172.10366419,0.345469346976,2.31499413106,-25.9805255526,0
visible_lower_764mm,411.142173334,41.8264483073,38.0358704471,49.5009430405,164.183372923,0.36162291225,21.8101595028,-21.1707322576,0
visible_lower_764mm,687.17372155,40.2256443354,40.307117468,49.5001129096,185.672206558,0.343375803631,-0.42083370166,-6.22251618871,0
visible_lower_764mm,580.727377171,40.1840718921,39.6951668112,49.4999604712,175.557348925,0.347300985525,2.62752087588,-19.1395380767,0
visible_lower_764mm,388.715852421,37.7491348721,37.7310352396,49.5009324115,162.499833674,0.337853267308,0.0941862961941,-47.3085092194,0
visible_lower_764mm,700.113754385,41.2659676439,40.365521678,49.4999867488,188.205358919,0.347698858888,4.71738711815,2.50818025301,0
visible_lower_764mm,528.564177557,40.345022133,39.2902204478,49.5009466915,172.355015704,0.348060060232,5.73968783068,-23.028549043,0
visible_lower_764mm,544.013514201,39.5397241265,39.4185900085,49.5009740639,173.333312261,0.343926181034,0.644351153057,-25.7468002709,0
visible_lower_764mm,398.534345929,37.9906132342,37.8673890152,49.5000236306,163.240704494,0.337355360866,0.644316512507,-46.7597079883,0
visible_lower_764mm,622.040038483,41.9911808477,39.9632084651,49.4999962444,177.886371226,0.355656803156,11.3370940461,-7.4000777174,0
visible_lower_764mm,537.930267971,41.5648942051,39.368931674,49.5003399711,172.951059151,0.356710379543,12.3074391594,-13.5112977501,0
visible_lower_764mm,514.879349277,39.5044340091,39.1701423416,49.4992891434,171.468050009,0.345031964194,1.78482099361,-27.3260260633,0
