cell_id,material,x_mm,face,source_type,source,nominal_d_mm,n_photons,mean_d_direct_mm,sd_d_direct_mm,mean_tprop_ns,se_tprop_cluster_ns,var_tprop_ns2,mean_path_length_mm,mean_rho_detour,mean_v_apparent_mm_per_ns,boundary_category,stratum_n,stratum_mean_tprop_ns,stratum_se_cluster_ns,stratum_var_tprop_ns2
EJ200_xp200,EJ-200,200,left,2,Cherenkov,900.0,120589,899.6737921318718,0.7635056325849612,8.007394079862628,0.011691829347234093,14.763837435707174,1519.338989437768,1.6887313635815566,124.70809637020542,6-10,333,4.9201057183103405,0.0190913518456525,0.11423585680279658
EJ200_xp200,EJ-200,200,left,2,Cherenkov,900.0,120589,899.6737921318718,0.7635056325849612,8.007394079862628,0.011691829347234093,14.763837435707174,1519.338989437768,1.6887313635815566,124.70809637020542,>10,120111,8.019864553714292,0.011596389167934082,14.783021548688197
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,0,15,2.62808378302414,0.0020493295616998398,5.802151358480501e-05
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,1-2,165,2.648013613234978,0.002050861467480615,0.0006978667479806688
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,3-5,410,2.706008163433555,0.004480612526363815,0.007049865934913413
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,6-10,812,2.8787796205764593,0.015104120516073908,0.16499031318162238
EJ200_xp200,EJ-200,200,right,2,Cherenkov,500.0,231395,499.82276344061376,0.6538787458997193,4.8742110154730325,0.007567819298142532,12.06149418561942,924.8416658544053,1.8502520745955224,121.26618277553557,>10,229993,4.886864739463972,0.0074987835607066115,12.107940690765375
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,0,40604,0.22229559385502864,0.0056632667059306,1.3094466489925942
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,1-2,12813,5.865944336209423,0.01439968683581682,2.6210773886527363
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,3-5,38664,6.227866874707879,0.005066621881107886,0.8624655550456737
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,6-10,98903,6.394994370970636,0.002332594630095171,0.4572129712895503
EJ200_xp500,EJ-200,500,left,1,scintillation,1200.0,2691350,1178.530180869747,154.65191602706852,8.217865711057263,0.0017841166101428118,8.380053635220236,1559.2862398882341,1.3433703090607771,152.5497428141089,>10,2500366,8.462636299351939,0.0017665191785924469,7.634932938243438
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,0,258836,0.2631955453919492,0.0008826920057899995,0.2038109346686383
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,1-2,594865,1.0869064382438627,0.00018775833374755376,0.019650454692122343
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,3-5,1524582,1.1823100995453035,0.0001505493092127506,0.03175245769402535
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,6-10,2476752,1.2597897735530457,0.00014107929112102337,0.04503711329312088
EJ200_xp500,EJ-200,500,right,1,scintillation,200.0,13338149,197.82834129450336,31.426059572245684,1.8143046663995657,0.0004972768658718427,3.212024900374567,344.23128182539574,1.7537123752213606,133.3468168573703,>10,8483114,2.188119050840018,0.0007433441748264648,4.612063196875713
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,0,3,6.294749340998702,0.010257466506631141,0.00023672028682852897
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,1-2,25,6.320376696467765,0.002063716920781089,0.00010646254090573848
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,3-5,62,6.375215847764489,0.030391833207588547,0.0566621356569641
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,6-10,154,6.447482137290531,0.017712271161852745,0.04732067121803141
EJ200_xp500,EJ-200,500,left,2,Cherenkov,1200.0,84615,1199.6348114592388,0.43890888050444715,10.171828029216647,0.013636313485282617,14.390034003852875,1930.0233344414785,1.6088311567025333,125.89182140141257,>10,84371,10.182694994666742,0.013557486068122522,14.390563613055562
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,0,109,1.044078971688589,0.005176521242401187,0.0010451478421920068
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,1-2,795,1.088839876238059,0.0026364637692507407,0.003576789825407767
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,3-5,1894,1.1917303810081468,0.007870933968919669,0.10274184529109864
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,6-10,3125,1.248428206275376,0.003400146649392234,0.02339779562942601
EJ200_xp500,EJ-200,500,right,2,Cherenkov,200.0,448235,200.3064455724185,0.9503017875713851,2.41491599883106,0.004312778605339057,7.764381124915223,458.20946637688854,2.287284421389756,111.8790514934017,>10,442312,2.4311164176876874,0.004255076107218097,7.8478355950280605
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,0,35606,0.21032888520209303,0.006202624360946082,1.3984597289975018
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,1-2,9862,6.52678575713833,0.019085262296191927,3.649617941423969
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,3-5,29298,6.942086503907368,0.006559248381196039,1.2493571569910245
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,6-10,74840,7.136247893603768,0.0027544448063637123,0.5686308864240175
EJ200_xp650,EJ-200,650,left,1,scintillation,1350.0,2369762,1325.3379493073917,174.16102395932546,9.042127027280232,0.0019709459199381235,8.863921905537268,1715.6841902446033,1.314544636195185,154.28020793095436,>10,2220156,9.28690004407324,0.0019150155721661248,7.867319813816266
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,0,1261558,0.20350070857940972,0.00013697039909790719,0.01444761548735713
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,1-2,4932155,0.315622193111565,6.686902003805986e-05,0.004859661212895203
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,3-5,6117533,0.3782505339821281,4.3989059240499315e-05,0.008138866113434118
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,6-10,4814389,0.5169385927634509,6.96297662971471e-05,0.021534367615726635
EJ200_xp650,EJ-200,650,right,1,scintillation,50.0,22834156,52.31087882036101,18.793604370238352,0.6656365807009449,0.0002860888097990507,1.8006599644345456,126.28888311262024,2.4248447579361665,120.73966196667917,>10,5708521,1.5035629017871084,0.0010345385497304137,6.2060644187064895
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,0,3,7.108440607488146,0.0014391892900176026,6.213176071412363e-06
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,1-2,14,7.120561515237957,0.0034316565908323105,0.00016485125063070427
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,3-5,47,7.136665667922177,0.005047744463503015,0.001172551589903037
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,6-10,92,7.225969616703395,0.014798397181752753,0.017945785971697603
EJ200_xp650,EJ-200,650,left,2,Cherenkov,1350.0,79783,1349.6300294970692,0.4428791268323574,10.821941918143294,0.013804453930047754,14.243770763891519,2053.377311592191,1.5214240912288197,131.33420369517802,>10,79627,10.82906258406146,0.013758301494185611,14.24571905110652
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,0,1656,0.26421019804880974,0.002531358484376573,0.001057032787593143
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,1-2,6258,0.30833692742750235,0.001490914319865314,0.0033914466357234524
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,3-5,249141,0.3567048700185892,7.50726994782457e-05,0.0012143309991662077
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,6-10,262035,0.5042611765481986,0.00017711671585621095,0.008274500668861096
EJ200_xp650,EJ-200,650,right,2,Cherenkov,50.0,741707,52.57067659189805,2.621681500714946,0.871407008297065,0.0023446468998317986,3.8222627129909146,165.34125718565065,3.146009405966207,102.99989777106892,>10,222617,1.8999343621784162,0.007232735142277366,11.199000276575495
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,0,1342327,0.2002323594915087,0.00010545665850065455,0.014884098792661032
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,1-2,5144915,0.31536556367068946,3.646910299168747e-05,0.0037434164173374973
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,3-5,6351305,0.378096413558926,3.924799831545514e-05,0.006433400731691602
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,6-10,4957490,0.5161360971598768,5.8660117778171416e-05,0.014318652970059575
EJ204_xm650,EJ-204,-650,left,1,scintillation,50.0,23354563,52.24765797974394,17.005548430472114,0.5949230805330948,0.00016225870419520177,0.5917804214060272,112.87419942720157,2.1682629579707418,122.39459805535424,>10,5558526,1.2670116251690287,0.0005732235910308862,1.8383143228985812
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,0,22360,0.22495489813882794,0.008169983138656628,1.4878117348446536
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,1-2,6603,6.2575652361913265,0.027716990395310896,5.007179932047258
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,3-5,19545,6.815825742315324,0.0100017020373001,1.9412755318989312
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,6-10,49118,7.0628535595348145,0.004452397293279553,0.9562082344040022
EJ204_xm650,EJ-204,-650,right,1,scintillation,1350.0,1368124,1319.9642444482329,189.0360805784835,8.664502110656144,0.001940846523748685,5.067245834241007,1644.0345433894697,1.2600455277853229,157.8649030035281,>10,1270498,8.915902296258306,0.0017522153010507417,3.838982152435676
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,0,1609,0.26901055028310633,0.0005142264445182203,0.00021228563865435812
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,1-2,6152,0.31130378286937727,0.0011409755482036502,0.003284315239717839
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,3-5,243530,0.35666538724005775,4.891692870854155e-05,0.0004135222898764279
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,6-10,252714,0.5038204445482762,0.00018369153643377654,0.008282539598489402
EJ204_xm650,EJ-204,-650,left,2,Cherenkov,50.0,702620,52.57353579312641,2.5851870288686647,0.7252019103567928,0.0013088270938327155,1.1607665499343294,137.60007715773068,2.618808668925715,105.04534971291567,>10,198615,1.4752772239212928,0.004093084449359271,3.2966784954693678
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,0,0,nan,nan,nan
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,1-2,7,7.119895266198745,0.0047953930455394015,0.00016095446417097037
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,3-5,27,7.153634310381681,0.020301050967070695,0.011126469341732559
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,6-10,55,7.241683664175639,0.019425230567163436,0.020232517786404003
EJ204_xm650,EJ-204,-650,right,2,Cherenkov,1350.0,39179,1349.6230633412083,0.5245736266086234,10.254213491009164,0.010918375276359023,4.4181607569286285,1945.6556122318968,1.4416179033571785,134.80371006796813,>10,39090,10.261155036312985,0.010878821796903282,4.40696710963222
EJ204_xm500,EJ-204,-500,left,1,scintillation,200.0,12650972,197.44570396427025,31.41333135602917,1.6773144054456024,0.000348023878055443,1.2795889374449976,318.2420674203716,1.6211332450732956,135.72561117860315,0,264404,0.25399888356004696,0.0008702944518436636,0.19835361321070666
EJ204_xm500,EJ-204,-500,left,1,scintillation,200.0,12650972,197.44570396427025,31.41333135602917,1.6773144054456024,0.000348023878055443,1.2795889374449976,318.2420674203716,1.6211332450732956,135.72561117860315,1-2,591000,1.08196533614955,0.00019080821382109098,0.01916394198406457
EJ204_xm500,EJ-204,-500,left,1,scintillation,200.0,12650972,197.44570396427025,31.41333135602917,1.6773144054456024,0.000348023878055443,1.2795889374449976,318.2420674203716,1.6211332450732956,135.72561117860315,3-5,1501137,1.1793551775949722,0.00014611352478907265,0.02655019807990855
EJ204_xm500,EJ-204,-500,left,1,scintillation,200.0,12650972,197.44570396427025,31.41333135602917,1.6773144054456024,0.000348023878055443,1.2795889374449976,318.2420674203716,1.6211332450732956,135.72561117860315,6-10,2423933,1.2569128146219992,0.00014809009602706802,0.03605576375439634
EJ204_xm500,EJ-204,-500,left,1,scintillation,200.0,12650972,197.44570396427025,31.41333135602917,1.6773144054456024,0.000348023878055443,1.2795889374449976,318.2420674203716,1.6211332450732956,135.72561117860315,>10,7870498,1.9942844279105638,0.0004972850542529711,1.7356631438978845
EJ204_xm500,EJ-204,-500,right,1,scintillation,1200.0,1648929,1174.2039163123106,166.70576699358367,7.841880921897347,0.0017589468467072921,5.026459321643898,1487.9476080534218,1.2845891172279928,156.55216554499614,0,26863,0.23163665307342135,0.007218882234537987,1.3580633786128276
EJ204_xm500,EJ-204,-500,right,1,scintillation,1200.0,1648929,1174.2039163123106,166.70576699358367,7.841880921897347,0.0017589468467072921,5.026459321643898,1487.9476080534218,1.2845891172279928,156.55216554499614,1-2,9091,5.6486655322756825,0.019989453397646195,3.614072713713284
EJ204_xm500,EJ-204,-500,right,1,scintillation,1200.0,1648929,1174.2039163123106,166.70576699358367,7.841880921897347,0.0017589468467072921,5.026459321643898,1487.9476080534218,1.2845891172279928,156.55216554499614,3-5,27214,6.126842667110123,0.006954870929781855,1.335466845436251
EJ204_xm500,EJ-204,-500,right,1,scintillation,1200.0,1648929,1174.2039163123106,166.70576699358367,7.841880921897347,0.0017589468467072921,5.026459321643898,1487.9476080534218,1.2845891172279928,156.55216554499614,6-10,68384,6.338730085891793,0.003137494493335445,0.6769959609936933
EJ204_xm500,EJ-204,-500,right,1,scintillation,1200.0,1648929,1174.2039163123106,166.70576699358367,7.841880921897347,0.0017589468467072921,5.026459321643898,1487.9476080534218,1.2845891172279928,156.55216554499614,>10,1517377,8.088251488167726,0.0016562771772969096,4.092665560849113
EJ204_xm500,EJ-204,-500,left,2,Cherenkov,200.0,385874,200.30538050866193,0.9912732355575287,2.0831257999383537,0.0028513510857057296,2.9139082284803477,395.2548959963556,1.9730452602053195,115.54839379906876,0,113,1.0451321650813252,0.003461080138475589,0.0013171413758943373
EJ204_xm500,EJ-204,-500,left,2,Cherenkov,200.0,385874,200.30538050866193,0.9912732355575287,2.0831257999383537,0.0028513510857057296,2.9139082284803477,395.2548959963556,1.9730452602053195,115.54839379906876,1-2,808,1.0898009284033114,0.0022187984311456232,0.002944346722197011
EJ204_xm500,EJ-204,-500,left,2,Cherenkov,200.0,385874,200.30538050866193,0.9912732355575287,2.0831257999383537,0.0028513510857057296,2.9139082284803477,395.2548959963556,1.9730452602053195,115.54839379906876,3-5,1871,1.1827306081446056,0.004204498571536942,0.019151019194730168
EJ204_xm500,EJ-204,-500,left,2,Cherenkov,200.0,385874,200.30538050866193,0.9912732355575287,2.0831257999383537,0.0028513510857057296,2.9139082284803477,395.2548959963556,1.9730452602053195,115.54839379906876,6-10,2901,1.2441734316682092,0.003505686017985598,0.022913321072971726
EJ204_xm500,EJ-204,-500,left,2,Cherenkov,200.0,385874,200.30538050866193,0.9912732355575287,2.0831257999383537,0.0028513510857057296,2.9139082284803477,395.2548959963556,1.9730452602053195,115.54839379906876,>10,380181,2.096378277050931,0.00279286732255834,2.9453132572269274
EJ204_xm500,EJ-204,-500,right,2,Cherenkov,1200.0,42988,1199.5021377841222,4.885597150483805,9.599253354841554,0.012086571103495125,5.62726289050498,1821.381576855245,1.5184049340708043,129.91696786150635,0,1,6.309480576476299,0.0,0.0
EJ204_xm500,EJ-204,-500,right,2,Cherenkov,1200.0,42988,1199.5021377841222,4.885597150483805,9.599253354841554,0.012086571103495125,5.62726289050498,1821.381576855245,1.5184049340708043,129.91696786150635,1-2,9,6.315331784048927,0.005441982623942157,0.00026650992025878395
EJ204_xm500,EJ-204,-500,right,2,Cherenkov,1200.0,42988,1199.5021377841222,4.885597150483805,9.599253354841554,0.012086571103495125,5.62726289050498,1821.381576855245,1.5184049340708043,129.91696786150635,3-5,28,6.320698301128703,0.04112895117066183,0.0473598010294225
EJ204_xm500,EJ-204,-500,right,2,Cherenkov,1200.0,42988,1199.5021377841222,4.885597150483805,9.599253354841554,0.012086571103495125,5.62726289050498,1821.381576855245,1.5184049340708043,129.91696786150635,6-10,108,6.410326752644551,0.045881497497186986,0.07637338034034968
EJ204_xm500,EJ-204,-500,right,2,Cherenkov,1200.0,42988,1199.5021377841222,4.885597150483805,9.599253354841554,0.012086571103495125,5.62726289050498,1821.381576855245,1.5184049340708043,129.91696786150635,>10,42842,9.610201692488179,0.011933683565056254,5.610917697623279
EJ204_xm200,EJ-204,-200,left,1,scintillation,500.0,5922156,490.91015603050454,69.3042042592001,3.5785360434266567,0.0006360533032582148,2.4134507835312338,678.9959919906023,1.395015875871947,148.00168048673177,0,102179,0.21862478959895268,0.002242274615079891,0.5091614768588252
EJ204_xm200,EJ-204,-200,left,1,scintillation,500.0,5922156,490.91015603050454,69.3042042592001,3.5785360434266567,0.0006360533032582148,2.4134507835312338,678.9959919906023,1.395015875871947,148.00168048673177,1-2,82786,2.5374385959570156,0.0018024008259756887,0.2712009638015562
EJ204_xm200,EJ-204,-200,left,1,scintillation,500.0,5922156,490.91015603050454,69.3042042592001,3.5785360434266567,0.0006360533032582148,2.4134507835312338,678.9959919906023,1.395015875871947,148.00168048673177,3-5,259114,2.6868671597228446,0.0006738498991120742,0.11544818541876012
EJ204_xm200,EJ-204,-200,left,1,scintillation,500.0,5922156,490.91015603050454,69.3042042592001,3.5785360434266567,0.0006360533032582148,2.4134507835312338,678.9959919906023,1.395015875871947,148.00168048673177,6-10,591947,2.850423557918537,0.000456892587030954,0.1231820519875857
EJ204_xm200,EJ-204,-200,left,1,scintillation,500.0,5922156,490.91015603050454,69.3042042592001,3.5785360434266567,0.0006360533032582148,2.4134507835312338,678.9959919906023,1.395015875871947,148.00168048673177,>10,4886130,3.801933406550885,0.0007085854579627871,2.4781597440889787
EJ204_xm200,EJ-204,-200,right,1,scintillation,900.0,2662631,881.5595196942465,124.80962765240601,6.023201700123583,0.001212857170268023,4.096986824611463,1142.8638712259735,1.3109679887541934,154.77843642606337,0,44386,0.21519844379688816,0.004681483532803988,0.9375315290356353
EJ204_xm200,EJ-204,-200,right,1,scintillation,900.0,2662631,881.5595196942465,124.80962765240601,6.023201700123583,0.001212857170268023,4.096986824611463,1142.8638712259735,1.3109679887541934,154.77843642606337,1-2,19979,4.375620820470777,0.008879515636197648,1.5643026559950997
EJ204_xm200,EJ-204,-200,right,1,scintillation,900.0,2662631,881.5595196942465,124.80962765240601,6.023201700123583,0.001212857170268023,4.096986824611463,1142.8638712259735,1.3109679887541934,154.77843642606337,3-5,60100,4.66734856417718,0.0031228631332127486,0.5861543978449042
EJ204_xm200,EJ-204,-200,right,1,scintillation,900.0,2662631,881.5595196942465,124.80962765240601,6.023201700123583,0.001212857170268023,4.096986824611463,1142.8638712259735,1.3109679887541934,154.77843642606337,6-10,151020,4.846531848527421,0.0015088150755082472,0.339237133470931
EJ204_xm200,EJ-204,-200,right,1,scintillation,900.0,2662631,881.5595196942465,124.80962765240601,6.023201700123583,0.001212857170268023,4.096986824611463,1142.8638712259735,1.3109679887541934,154.77843642606337,>10,2387146,6.253559837157653,0.0012249858138790107,3.666170154779138
EJ204_xm200,EJ-204,-200,left,2,Cherenkov,500.0,169498,499.8177224101349,0.5426877849231475,4.348145210412235,0.005438338931820609,4.6393299904139695,825.0248956511142,1.6505972311557104,125.87358783929685,0,12,2.626707760735012,0.0017880921064345554,3.691596672350528e-05
EJ204_xm200,EJ-204,-200,left,2,Cherenkov,500.0,169498,499.8177224101349,0.5426877849231475,4.348145210412235,0.005438338931820609,4.6393299904139695,825.0248956511142,1.6505972311557104,125.87358783929685,1-2,95,2.645461537034245,0.0024790824169442114,0.0005746328016007496
EJ204_xm200,EJ-204,-200,left,2,Cherenkov,500.0,169498,499.8177224101349,0.5426877849231475,4.348145210412235,0.005438338931820609,4.6393299904139695,825.0248956511142,1.6505972311557104,125.87358783929685,3-5,330,2.709162422631104,0.004877491991757446,0.007024930257795603
EJ204_xm200,EJ-204,-200,left,2,Cherenkov,500.0,169498,499.8177224101349,0.5426877849231475,4.348145210412235,0.005438338931820609,4.6393299904139695,825.0248956511142,1.6505972311557104,125.87358783929685,6-10,738,2.873149571728413,0.016403924674813438,0.17614336475679515
