x_beam_mm,grupo,npe_mean,npe_var,npe_rms,var_over_mean,chi2ndf_poisson,t_mean_ns,t_rms_ns,fpt_mean_ns,fpt_rms_ns,sigma_grupo_ps,sigma_tavg_ps,sigma_est_ps,lambda_eff_cm
600,ch_04,4.3555,5.65811975,2.3786802538382497,1.299074675697394,5.03587420166984,7.017112573722976,1.7233585986011843,5.733000370268259,0.8437154533056156,,,,
600,ch_05,4.8095,6.42920975,2.535588639744231,1.3367730013514918,4.990396854441289,7.038627064537131,1.6927584837450127,5.696029229513706,0.7965378160496468,,,,
600,ch_06,3.711,4.831478999999999,2.198062555979697,1.3019345189975746,8.195316901512674,7.064746816032074,1.7785725918816275,5.8426235978512295,0.9571707333779171,,,,
600,ch_07,3.867,4.817311,2.1948373516048973,1.2457489009568141,4.972967996976318,7.106833967556346,1.7734601361439009,5.84035473587535,0.8877701031156432,,,,
600,ch_08,164.3415,1911.66787775,43.72262432368395,11.632289335012763,20.798278987959335,2.7260930685187574,1.648615195043601,0.6638888553139581,0.034251069164085414,,,,
600,ch_09,185.5505,2291.8604497499996,47.87337934332607,12.351680268983374,18.91331960753328,2.7287190662957457,1.654669402355615,0.6606427712220738,0.03284143768804087,,,,
600,ch_10,200.014,2561.642804,50.61267434151252,12.807317507774455,14.135645137511224,2.7349753352763004,1.6438560078562183,0.6594489006842024,0.034785717082848305,,,,
600,ch_11,185.6555,2196.2088197499997,46.86372605491373,11.829484285410343,16.242256308858725,2.731592363572659,1.651858201994319,0.6589674969294934,0.03808732501046728,,,,
600,ch_12,178.134,2146.9160439999996,46.334825390843974,12.052253045460159,22.45682095840698,2.7453069532263594,1.6529140384644143,0.6622822274385075,0.043032246200703346,,,,
600,ch_13,208.164,2657.342104,51.549414196477535,12.76561799350512,16.439386731026094,2.745006048823241,1.6561787002696964,0.657642764868742,0.03368668932347935,,,,
600,ch_14,172.681,1938.5322390000001,44.02876603994257,11.226088793787389,18.479613921671152,2.7821579876432856,1.6671667319665717,0.6659361927320472,0.040909928566795144,,,,
600,ch_15,191.986,2305.634804,48.01702618863438,12.00939028887523,19.52202492274214,2.7878322473898773,1.6643431875245451,0.6693334837887583,0.03920946812972027,,,,
600,ch_16,1.395,1.4839749999999998,1.21818512550433,1.0637813620071683,1.6206680232277988,7.155959275854928,1.755954549545362,6.562644920565803,1.4917310333341383,,,950.3819266229829,
600,ch_17,0.9275,0.9942437499999999,0.9971177212345591,1.0719609164420485,0.5140862192147029,7.122500601291782,1.818097775047453,6.678594598965324,1.544833358985052,,,1165.543034828717,
600,ch_18,1.4295,1.6590297500000002,1.2880332876133287,1.1605664568030782,1.8987732655229286,7.051722616647681,1.8083994949885243,6.422660295388299,1.4116965697637305,,,938.8434759867794,
600,ch_19,1.3955,1.59207975,1.2617764263133149,1.140866893586528,2.4496166663822483,6.971042622882005,1.7366203947229535,6.325666657150535,1.3898844123592653,,,950.2116530523925,
600,ch_20,1.055,1.1729749999999999,1.0830397037966797,1.111824644549763,2.838966598841921,6.867960350507553,1.8416376252634987,6.325989496407666,1.4717056712203758,,,1092.8461905540646,
600,ch_21,1.377,1.472871,1.2136189682103689,1.0696230936819173,1.4448426032198696,6.9259419640200575,1.8575968755595402,6.280657589685292,1.4598531552363394,,,956.5734053059191,
600,ch_22,1.5405,1.79335975,1.3391638249295714,1.1641413502109705,3.5027811029073557,6.851559781028461,1.8677789217425154,6.207590105850572,1.5743596930782526,,,904.3872295395572,
600,ch_23,1.2075,1.3234437499999998,1.1504102529098044,1.0960196687370598,3.5253458272563813,6.705927190316575,1.8340938449366437,6.110732357107477,1.4575963059350507,,,1021.5078369104982,
600,ch_24,1.078,1.180916,1.0866995905032817,1.095469387755102,0.38231597152970137,6.717321083370844,1.9024719126881726,6.209386125873203,1.6113376898834448,,,1081.1249552346708,
600,ch_25,1.729,2.0185589999999998,1.4207600078831046,1.167471949103528,2.227422057641665,6.586073472061575,1.859035168375202,5.837493820424431,1.4256695254169212,,,853.6655898367083,
600,ch_26,1.947,2.255191,1.50172933646513,1.1582901900359526,3.2658915518617917,6.5347347693968985,1.790799699160976,5.708268713295235,1.3617378230697965,,,804.456002966466,
600,ch_27,2.7085,3.20352775,1.7898401464935354,1.1827682296474065,2.351031895825754,6.435220957943877,1.7762511962283374,5.411001526335271,1.1434116730316444,,,682.0572860153924,
600,ch_28,1.559,1.8205189999999998,1.3492660968096692,1.1677479153303398,6.157700425436268,6.492699496370262,1.9380548061139165,5.748968435130767,1.5270064524599238,,,899.00522316417,
600,ch_29,2.277,2.5692709999999996,1.6028945692090917,1.1283579270970574,0.9253747035492582,6.280068980982304,1.7620582559626916,5.411993573103845,1.2570874435419357,,,743.881498489152,
600,ch_30,2.6415,3.26697775,1.8074782847934854,1.2367888510316107,4.7423512318891206,6.217593200557948,1.7914103331461713,5.195468710906995,1.106789907985122,,,690.6530993034874,
600,ch_31,2.4475,2.9012437499999995,1.703303775020768,1.185390704800817,7.258307640775666,6.207618367369548,1.8407640138505887,5.277096044550921,1.3373278864809657,,,717.5033321629694,
600,ch_32,2.6155,3.0966597499999997,1.7597328632494194,1.183964729497228,2.461403188097721,6.057395535045436,1.752723476239467,5.084246951432942,1.1672805536817568,,,694.0774110246946,
600,ch_33,2.2595,2.65715975,1.6300796759667915,1.1759945784465589,4.527620769156907,6.08447158856379,1.797352725267598,5.184499583021849,1.2777293975737989,,,746.7566516552266,
600,ch_34,2.8965,3.4257877500000005,1.850888367784508,1.1827335577421028,2.805023082586501,5.931580603329485,1.789694147540139,4.847794983733391,1.0565600107584718,,,659.5511867898178,
600,ch_35,2.544,2.988064,1.7286017470776778,1.1745534591194968,2.060339445974632,5.969233663960588,1.8161928395165456,4.950648277846649,1.158443005756251,,,703.7634679833307,
600,ch_36,4.197,5.206191,2.2817079129459144,1.2404553252323087,4.13353397866405,5.846177422446547,1.7616596362731078,4.524378700434596,0.853521314821976,,,547.9182775605481,
600,ch_37,3.874,4.579124,2.1398887821566803,1.1820144553433145,1.7780438300450985,5.734688427010511,1.7764228115559466,4.468119829253728,0.9398796919467989,,,570.3027481733571,
