run_tag,event_id,track_id,global_id,detected_end_side,n_reflections_scint_air,n_reflections_air_reflector,n_total_internal_reflections,visited_air_gap,visited_reflector_boundary,first_detection_time_ns,gun_x_mm
x0mm,33,3443,13,1,29,0,29,1,0,3.8486348559,0
x0mm,33,3427,2,0,17,0,17,1,0,4.26603050573,0
x0mm,33,3425,6,0,6,0,6,1,0,4.20437340186,0
x0mm,33,3424,8,1,17,0,17,1,0,5.36216310778,0
x0mm,33,3419,3,0,42,0,42,1,0,6.96683028225,0
x0mm,33,3412,2,0,14,0,14,1,0,3.75981728453,0
x0mm,33,3408,8,1,27,0,27,1,0,5.82707283777,0
x0mm,33,3391,6,0,34,0,34,1,0,2.8311759445,0
x0mm,33,3373,11,1,58,0,58,1,0,4.36795269821,0
x0mm,33,3366,3,0,61,0,61,1,0,10.5035236782,0
x0mm,33,3358,3,0,8,20,8,1,1,6.33074255852,0
x0mm,33,3349,1,0,125,0,125,1,0,18.2822351225,0
x0mm,33,3347,4,0,27,0,27,1,0,4.4430786856,0
x0mm,33,3329,11,1,23,0,23,1,0,4.2808489291,0
x0mm,33,3320,8,1,23,0,23,1,0,5.76699043862,0
x0mm,33,3306,3,0,70,0,70,1,0,5.32720842942,0
x0mm,33,3298,5,0,32,0,32,1,0,5.77450788196,0
x0mm,33,3295,13,1,21,0,21,1,0,6.74458480197,0
x0mm,33,3280,0,0,14,0,14,1,0,6.30359233503,0
x0mm,33,3274,10,1,123,0,123,1,0,10.3331818812,0
x0mm,33,3254,8,1,15,0,15,1,0,4.34832661505,0
x0mm,33,3253,6,0,18,0,18,1,0,4.26914554291,0
x0mm,33,3233,6,0,6,0,6,1,0,3.82730238718,0
x0mm,33,3216,1,0,72,0,72,1,0,8.3582383055,0
x0mm,33,3190,5,0,27,0,27,1,0,3.3695478891,0
x0mm,33,3176,14,1,41,0,41,1,0,5.52006609061,0
x0mm,33,3168,4,0,41,0,41,1,0,3.65045225393,0
x0mm,33,3164,0,0,72,0,72,1,0,3.67492099025,0
x0mm,33,3162,1,0,67,0,67,1,0,3.47734184949,0
x0mm,33,3147,10,1,95,0,95,1,0,4.58671435875,0
x0mm,33,3128,9,1,91,0,91,1,0,4.42318874158,0
x0mm,33,3124,8,1,136,0,136,1,0,6.32024033482,0
x0mm,33,6419,0,0,82,0,82,1,0,6.92193353215,0
x0mm,33,6405,14,1,92,0,92,1,0,6.42421366155,0
x0mm,33,6401,8,1,44,0,44,1,0,4.67808895736,0
x0mm,33,6392,8,1,42,0,42,1,0,4.21307910952,0
x0mm,33,6386,7,0,3,0,3,1,0,19.532320492,0
x0mm,33,6354,13,1,37,0,37,1,0,3.44488970342,0
x0mm,33,6424,13,1,0,0,0,0,0,4.18578894726,0
x0mm,33,6332,2,0,5,0,5,1,0,6.56120964808,0
x0mm,33,6321,5,0,64,0,64,1,0,6.74173103019,0
x0mm,33,6319,0,0,87,0,87,1,0,6.32804272829,0
x0mm,33,6313,1,0,46,0,46,1,0,5.68491278971,0
x0mm,33,6302,0,0,47,0,47,1,0,3.29832734432,0
x0mm,33,6300,8,1,46,0,46,1,0,4.64971797786,0
x0mm,33,6294,7,0,89,0,89,1,0,5.79228681561,0
x0mm,33,6269,8,1,99,0,99,1,0,5.15568015694,0
x0mm,33,6255,3,0,20,0,20,1,0,8.30821069915,0
x0mm,33,6235,12,1,10,0,10,1,0,4.17998243115,0
x0mm,33,6426,11,1,10,0,10,1,0,7.41962538211,0
x0mm,33,6210,13,1,33,0,33,1,0,3.42579830661,0
x0mm,33,6191,6,0,10,0,10,1,0,6.69411841229,0
x0mm,33,6187,7,0,15,0,15,1,0,5.04737061212,0
x0mm,33,6177,14,1,26,0,26,1,0,3.24808000925,0
x0mm,33,6174,1,0,19,0,19,1,0,3.79744536815,0
x0mm,33,6171,1,0,98,0,98,1,0,7.05778031778,0
x0mm,33,6151,4,0,20,0,20,1,0,4.03512843065,0
x0mm,33,6428,4,0,0,0,0,0,0,5.0156653725,0
x0mm,33,6147,6,0,87,0,87,1,0,7.4660688149,0
x0mm,33,6138,7,0,42,0,42,1,0,5.52675582863,0
x0mm,33,6126,13,1,74,0,74,1,0,5.32873613876,0
x0mm,33,6115,11,1,34,0,34,1,0,4.09907103463,0
x0mm,33,6102,15,1,45,0,45,1,0,4.81944349305,0
x0mm,33,6087,9,1,40,0,40,1,0,5.29593238737,0
x0mm,33,6086,1,0,88,0,88,1,0,5.29716384779,0
x0mm,33,6066,8,1,80,0,80,1,0,7.13200480508,0
x0mm,33,6064,9,1,79,0,79,1,0,6.95920672982,0
x0mm,33,6063,4,0,73,0,73,1,0,9.15628558551,0
x0mm,33,6062,1,0,41,0,41,1,0,6.76141480553,0
x0mm,33,6048,3,0,5,0,5,1,0,6.38158157351,0
x0mm,33,6039,14,1,8,0,8,1,0,10.7580207839,0
x0mm,33,6031,14,1,51,20,51,1,1,7.20091527343,0
x0mm,33,6024,10,1,16,0,16,1,0,5.16397630812,0
x0mm,33,6016,10,1,12,0,12,1,0,6.62944857966,0
x0mm,33,6005,1,0,29,0,29,1,0,6.64030361249,0
x0mm,33,6000,11,1,74,0,74,1,0,4.01823656962,0
x0mm,33,6432,11,1,0,0,0,0,0,10.0060204209,0
x0mm,33,5996,9,1,49,0,49,1,0,6.9216318535,0
x0mm,33,5993,12,1,6,0,6,1,0,5.87116911071,0
x0mm,33,5976,15,1,39,0,39,1,0,3.44111202729,0
x0mm,33,5938,15,1,61,0,61,1,0,4.35957512842,0
x0mm,33,5936,12,1,17,0,17,1,0,8.63798966389,0
x0mm,33,5930,2,0,78,0,78,1,0,7.28554610961,0
x0mm,33,5928,13,1,24,0,24,1,0,6.51845650111,0
x0mm,33,5906,7,0,34,0,34,1,0,3.20283128264,0
x0mm,33,5899,4,0,99,0,99,1,0,6.22023635935,0
x0mm,33,5898,4,0,14,0,14,1,0,5.28326015637,0
x0mm,33,5879,13,1,51,0,51,1,0,6.16854334223,0
x0mm,33,5877,8,1,42,0,42,1,0,5.79548312125,0
x0mm,33,5873,3,0,84,0,84,1,0,5.68012668911,0
x0mm,33,5867,6,0,58,0,58,1,0,4.66184871757,0
x0mm,33,5851,14,1,58,0,58,1,0,4.29193594052,0
x0mm,33,5842,5,0,77,0,77,1,0,8.17183133507,0
x0mm,33,5826,6,0,16,0,16,1,0,4.87080975117,0
x0mm,33,5820,9,1,16,0,16,1,0,7.02961420213,0
x0mm,33,6436,6,0,24,0,24,1,0,7.79580568527,0
x0mm,33,6437,10,1,54,0,54,1,0,5.25225023961,0
x0mm,33,5773,15,1,53,0,53,1,0,4.35915394426,0
x0mm,33,5772,8,1,81,0,81,1,0,4.54013246264,0
x0mm,33,5753,5,0,10,0,10,1,0,4.80819202795,0
x0mm,33,5747,6,0,60,0,60,1,0,4.11022453351,0
x0mm,33,5739,14,1,263,0,263,1,0,14.1745867674,0
x0mm,33,5719,2,0,43,0,43,1,0,4.54528105982,0
x0mm,33,5717,14,1,92,0,92,1,0,10.2623829126,0
x0mm,33,5711,5,0,36,0,36,1,0,4.29970383727,0
x0mm,33,5706,4,0,64,0,64,1,0,6.38468470466,0
x0mm,33,5704,9,1,37,0,37,1,0,3.86032344559,0
x0mm,33,5695,12,1,80,0,80,1,0,5.78221567082,0
x0mm,33,5669,10,1,15,0,15,1,0,5.59494268534,0
x0mm,33,5661,10,1,28,0,28,1,0,5.53468431122,0
x0mm,33,5659,3,0,56,0,56,1,0,4.42694954825,0
x0mm,33,5644,1,0,15,0,15,1,0,4.13435556672,0
x0mm,33,5629,9,1,27,0,27,1,0,4.92091909704,0
x0mm,33,5628,5,0,62,0,62,1,0,8.36026001483,0
x0mm,33,5623,12,1,2,0,2,1,0,4.9126983795,0
x0mm,33,5612,4,0,42,0,42,1,0,6.68774136367,0
x0mm,33,5605,1,0,32,0,32,1,0,4.65864048912,0
x0mm,33,5585,7,0,47,0,47,1,0,7.25934554109,0
x0mm,33,5576,6,0,32,0,32,1,0,4.48711051428,0
x0mm,33,5570,8,1,32,0,32,1,0,5.85273277221,0
x0mm,33,6438,12,1,47,0,47,1,0,13.0280695945,0
x0mm,33,5540,14,1,19,0,19,1,0,5.14077058333,0
x0mm,33,5532,1,0,73,0,73,1,0,6.98076344113,0
x0mm,33,5530,8,1,12,0,12,1,0,11.4109832727,0
x0mm,33,5520,7,0,51,0,51,1,0,5.01097330668,0
x0mm,33,6440,9,1,65,0,65,1,0,14.3615577425,0
x0mm,33,5510,4,0,15,0,15,1,0,4.20945789275,0
x0mm,33,5509,3,0,132,0,132,1,0,8.28220729424,0
x0mm,33,5508,4,0,3,0,3,1,0,4.88400267928,0
x0mm,33,5485,6,0,66,0,66,1,0,6.03526724079,0
x0mm,33,5465,14,1,84,0,84,1,0,4.46957461217,0
x0mm,33,5435,3,0,163,0,163,1,0,10.0893825478,0
x0mm,33,6442,4,0,88,0,88,1,0,7.02775846012,0
x0mm,33,5373,15,1,32,31,6,1,1,4.46343208028,0
x0mm,33,5372,9,1,110,0,110,1,0,5.53768456961,0
x0mm,33,5370,7,0,48,0,48,1,0,4.56182848146,0
x0mm,33,5368,8,1,86,0,86,1,0,6.94813555257,0
x0mm,33,5364,12,1,116,0,116,1,0,5.83605151054,0
x0mm,33,5351,10,1,75,0,75,1,0,5.1080607248,0
x0mm,33,5348,7,0,11,0,11,1,0,5.84713039761,0
x0mm,33,5341,15,1,74,0,74,1,0,5.04423203479,0
x0mm,33,5330,10,1,18,0,18,1,0,4.3429438801,0
x0mm,33,5289,14,1,16,0,16,1,0,11.7125453597,0
x0mm,33,5286,9,1,39,0,39,1,0,5.09814218949,0
x0mm,33,5264,11,1,44,0,44,1,0,9.40388805292,0
x0mm,33,5249,13,1,77,0,77,1,0,5.22977457008,0
x0mm,33,5240,8,1,44,0,44,1,0,3.92129875795,0
x0mm,33,5233,2,0,106,0,106,1,0,5.87426982751,0
x0mm,33,6444,2,0,0,0,0,0,0,10.9852414063,0
x0mm,33,5229,5,0,54,0,54,1,0,10.2740058611,0
x0mm,33,5215,5,0,23,0,23,1,0,3.15268827666,0
x0mm,33,5198,7,0,26,0,26,1,0,4.42401729394,0
x0mm,33,5184,15,1,13,0,13,1,0,4.54893609303,0
x0mm,33,5133,5,0,4,0,4,1,0,5.52215496589,0
x0mm,33,5130,11,1,96,0,96,1,0,6.81135324088,0
x0mm,33,5129,3,0,15,0,15,1,0,4.24245224237,0
x0mm,33,5111,0,0,35,0,35,1,0,5.63104360848,0
x0mm,33,5063,13,1,20,0,20,1,0,3.13441451108,0
x0mm,33,5059,8,1,47,0,47,1,0,4.40148024526,0
x0mm,33,5058,5,0,79,0,79,1,0,4.8425977525,0
x0mm,33,5043,11,1,67,0,67,1,0,4.44329475971,0
x0mm,33,5019,15,1,62,0,62,1,0,4.21528416887,0
x0mm,33,5015,14,1,12,0,12,1,0,3.64193357747,0
x0mm,33,5011,3,0,29,0,29,1,0,5.90876122236,0
x0mm,33,4995,3,0,33,21,28,1,1,7.62417384491,0
x0mm,33,4958,5,0,10,0,10,1,0,13.6500182549,0
x0mm,33,4951,3,0,34,0,34,1,0,4.02681853225,0
x0mm,33,4950,4,0,52,0,52,1,0,11.9955966362,0
x0mm,33,4949,6,0,22,0,22,1,0,6.61217736941,0
x0mm,33,4945,11,1,32,0,32,1,0,7.83667605498,0
x0mm,33,4925,15,1,100,0,100,1,0,12.5836641093,0
x0mm,33,4924,4,0,22,0,22,1,0,3.89937124532,0
x0mm,33,4922,14,1,74,0,74,1,0,6.65725879787,0
x0mm,33,4913,7,0,7,0,7,1,0,5.01044981269,0
x0mm,33,4903,4,0,22,0,22,1,0,5.08022764278,0
x0mm,33,4891,12,1,118,0,118,1,0,6.23222680028,0
x0mm,33,6447,8,1,39,0,39,1,0,8.36031668867,0
x0mm,33,4879,3,0,90,0,90,1,0,4.46367607866,0
x0mm,33,4869,15,1,89,0,89,1,0,14.9720310147,0
x0mm,33,4860,5,0,84,0,84,1,0,9.63353327998,0
x0mm,33,4859,0,0,48,0,48,1,0,5.50066926404,0
x0mm,33,4857,6,0,40,0,40,1,0,3.18424295276,0
x0mm,33,4853,9,1,46,0,46,1,0,10.9798827791,0
x0mm,33,4833,1,0,43,0,43,1,0,5.82651307138,0
x0mm,33,4830,12,1,42,16,30,1,1,7.70043305984,0
x0mm,33,4827,9,1,87,0,87,1,0,5.8066661738,0
x0mm,33,4821,3,0,48,0,48,1,0,4.83163943848,0
x0mm,33,4809,2,0,21,0,21,1,0,8.41715060677,0
x0mm,33,4805,5,0,108,0,108,1,0,5.33804401288,0
x0mm,33,4791,2,0,155,0,155,1,0,7.10180339369,0
x0mm,33,4771,2,0,63,0,63,1,0,3.35422204072,0
x0mm,33,8269,14,1,33,0,33,1,0,5.1948229482,0
x0mm,33,8256,6,0,21,0,21,1,0,5.33660977084,0
x0mm,33,8255,3,0,37,0,37,1,0,3.53912661731,0
x0mm,33,8230,2,0,23,0,23,1,0,4.27442793001,0
x0mm,33,8215,9,1,89,0,89,1,0,5.43675037479,0
x0mm,33,8209,7,0,33,0,33,1,0,4.02480290086,0
x0mm,33,8200,10,1,15,0,15,1,0,8.81257942642,0
x0mm,33,8197,5,0,28,0,28,1,0,7.01115151761,0
x0mm,33,8194,10,1,64,0,64,1,0,3.93867858276,0
x0mm,33,8193,9,1,64,0,64,1,0,4.59810074632,0
x0mm,33,8190,0,0,87,0,87,1,0,6.44691902701,0
x0mm,33,8155,8,1,46,0,46,1,0,3.30373842172,0
x0mm,33,8152,6,0,29,0,29,1,0,5.62925843704,0
x0mm,33,8149,4,0,64,0,64,1,0,6.11825937799,0
x0mm,33,8139,6,0,48,0,48,1,0,4.4097794621,0
x0mm,33,8287,6,0,42,0,42,1,0,8.57081331736,0
x0mm,33,8106,15,1,80,0,80,1,0,4.8625018143,0
x0mm,33,8092,12,1,62,0,62,1,0,8.64630641418,0
x0mm,33,8079,11,1,17,0,17,1,0,6.38323411375,0
x0mm,33,8078,1,0,6,0,6,1,0,3.18699090619,0
x0mm,33,8075,7,0,161,0,161,1,0,9.11026190899,0
x0mm,33,8060,4,0,43,0,43,1,0,4.33179465951,0
x0mm,33,8042,13,1,29,0,29,1,0,6.84841204447,0
x0mm,33,8040,11,1,16,0,16,1,0,7.33364705151,0
x0mm,33,8022,5,0,38,0,38,1,0,8.32561742444,0
x0mm,33,8013,5,0,35,0,35,1,0,3.88674730603,0
x0mm,33,8002,14,1,9,16,5,1,1,7.38201401651,0
x0mm,33,7992,13,1,19,0,19,1,0,3.08120273395,0
x0mm,33,7961,14,1,96,0,96,1,0,5.44757975255,0
x0mm,33,7947,5,0,40,0,40,1,0,4.11299486076,0
x0mm,33,7930,12,1,113,0,113,1,0,7.21692730391,0
x0mm,33,7926,12,1,67,0,67,1,0,9.99387443737,0
x0mm,33,7905,15,1,12,14,0,1,1,5.78182222325,0
x0mm,33,7893,8,1,50,0,50,1,0,4.61579381815,0
x0mm,33,7877,1,0,40,0,40,1,0,3.38583215212,0
x0mm,33,7876,7,0,4,0,4,1,0,6.09588115078,0
x0mm,33,7867,7,0,54,0,54,1,0,6.72619387116,0
x0mm,33,7854,14,1,75,0,75,1,0,4.29274614549,0
x0mm,33,7841,8,1,65,0,65,1,0,5.57834946267,0
x0mm,33,7837,13,1,61,0,61,1,0,4.27607885833,0
x0mm,33,7786,3,0,32,0,32,1,0,6.14209137124,0
x0mm,33,7755,0,0,16,0,16,1,0,5.10370989695,0
x0mm,33,7751,6,0,40,0,40,1,0,6.86261461732,0
x0mm,33,7745,12,1,98,0,98,1,0,6.63892512459,0
x0mm,33,7735,4,0,39,0,39,1,0,10.8352911702,0
x0mm,33,7721,11,1,116,0,116,1,0,5.51628581409,0
x0mm,33,7718,11,1,37,0,37,1,0,5.76684071306,0
x0mm,33,7716,5,0,21,0,21,1,0,3.91844410524,0
x0mm,33,7702,8,1,67,0,67,1,0,4.69944563982,0
x0mm,33,7695,2,0,64,0,64,1,0,7.01734717167,0
x0mm,33,7687,8,1,35,0,35,1,0,5.0963321442,0
x0mm,33,7683,10,1,19,0,19,1,0,3.34190936389,0
x0mm,33,7659,15,1,18,0,18,1,0,4.58249084636,0
x0mm,33,7653,9,1,29,18,26,1,1,6.73516517932,0
x0mm,33,7649,7,0,119,0,119,1,0,9.06953119947,0
x0mm,33,7641,8,1,15,0,15,1,0,6.78798605094,0
x0mm,33,7629,7,0,32,0,32,1,0,10.800519474,0
x0mm,33,7610,2,0,12,0,12,1,0,5.15296896339,0
x0mm,33,7575,12,1,57,0,57,1,0,5.06558003701,0
x0mm,33,7571,1,0,21,0,21,1,0,5.01091747327,0
x0mm,33,7537,9,1,65,0,65,1,0,6.17882811585,0
x0mm,33,7524,0,0,16,0,16,1,0,6.35917427833,0
x0mm,33,7522,0,0,62,0,62,1,0,6.97113984122,0
x0mm,33,7506,10,1,36,0,36,1,0,4.86868541273,0
x0mm,33,7500,14,1,35,20,27,1,1,6.57661132905,0
x0mm,33,7463,14,1,10,0,10,1,0,3.11044954576,0
x0mm,33,7454,15,1,50,0,50,1,0,4.95499469631,0
x0mm,33,7448,8,1,102,0,102,1,0,4.96486184346,0
x0mm,33,7436,0,0,71,0,71,1,0,4.98620333085,0
x0mm,33,7431,12,1,41,0,41,1,0,3.66310125174,0
x0mm,33,7426,3,0,29,0,29,1,0,8.09320491118,0
x0mm,33,7410,14,1,48,0,48,1,0,3.42540718036,0
x0mm,33,7407,12,1,96,0,96,1,0,7.47889759404,0
x0mm,33,7388,0,0,75,0,75,1,0,5.97260586195,0
x0mm,33,7371,15,1,33,0,33,1,0,5.57781697782,0
x0mm,33,7356,4,0,98,0,98,1,0,5.40330138895,0
x0mm,33,7355,11,1,61,0,61,1,0,6.20928636539,0
x0mm,33,7333,13,1,38,0,38,1,0,6.05483902966,0
x0mm,33,7329,6,0,31,0,31,1,0,3.90660411615,0
x0mm,33,7319,13,1,13,0,13,1,0,3.20201658296,0
x0mm,33,7298,3,0,32,0,32,1,0,4.70930197057,0
x0mm,33,7291,13,1,50,0,50,1,0,4.27883821121,0
x0mm,33,7280,6,0,3,0,3,1,0,9.09022648269,0
x0mm,33,7267,11,1,15,0,15,1,0,6.0610553318,0
x0mm,33,7266,13,1,85,0,85,1,0,5.04882943318,0
x0mm,33,7253,12,1,24,0,24,1,0,4.25127986023,0
x0mm,33,7245,11,1,23,0,23,1,0,4.8589748049,0
x0mm,33,7223,15,1,59,0,59,1,0,4.17075379046,0
x0mm,33,7211,4,0,44,0,44,1,0,5.31749155393,0
x0mm,33,7208,4,0,218,0,218,1,0,13.1532361778,0
x0mm,33,7204,2,0,71,0,71,1,0,7.80466006073,0
x0mm,33,7192,9,1,42,21,42,1,1,5.86963217324,0
x0mm,33,7190,2,0,111,0,111,1,0,6.9287680008,0
x0mm,33,7188,8,1,59,0,59,1,0,6.61117811392,0
x0mm,33,7187,0,0,73,0,73,1,0,5.401288923,0
x0mm,33,7149,10,1,51,0,51,1,0,3.52176630507,0
x0mm,33,7142,5,0,78,0,78,1,0,3.97743181983,0
x0mm,33,7141,12,1,118,0,118,1,0,7.55092132061,0
x0mm,33,7135,7,0,41,0,41,1,0,4.64868093149,0
x0mm,33,7108,11,1,15,0,15,1,0,4.95056819239,0
x0mm,33,7102,5,0,163,0,163,1,0,8.84631055489,0
x0mm,33,7073,13,1,19,0,19,1,0,4.10152421249,0
x0mm,33,7051,6,0,95,0,95,1,0,8.02196158603,0
x0mm,33,7044,9,1,271,0,271,1,0,16.1801037164,0
x0mm,33,7029,8,1,17,0,17,1,0,7.23621505851,0
x0mm,33,7028,5,0,25,0,25,1,0,8.54663215412,0
x0mm,33,7022,3,0,83,0,83,1,0,4.96065815725,0
x0mm,33,7013,9,1,41,0,41,1,0,5.27457480389,0
x0mm,33,7012,5,0,116,0,116,1,0,8.09732255411,0
x0mm,33,7010,4,0,63,0,63,1,0,3.83520336599,0
x0mm,33,6964,2,0,76,0,76,1,0,4.5355739759,0
x0mm,33,6963,7,0,74,0,74,1,0,8.48556181019,0
x0mm,33,6957,12,1,8,0,8,1,0,6.30566760594,0
x0mm,33,6954,15,1,6,0,6,1,0,4.62604349286,0
x0mm,33,6929,12,1,14,0,14,1,0,3.42434924534,0
x0mm,33,6916,7,0,10,0,10,1,0,3.41607007964,0
x0mm,33,6910,9,1,55,0,55,1,0,5.71700352819,0
x0mm,33,6903,4,0,42,0,42,1,0,3.44344385306,0
x0mm,33,6887,9,1,66,0,66,1,0,5.50940043424,0
x0mm,33,6881,1,0,29,0,29,1,0,4.05109306216,0
x0mm,33,6872,9,1,47,26,41,1,1,13.7716903522,0
x0mm,33,6867,14,1,114,0,114,1,0,5.62839083302,0
x0mm,33,6864,15,1,5,0,5,1,0,5.50068258619,0
x0mm,33,6861,8,1,40,0,40,1,0,3.54941157433,0
x0mm,33,6847,3,0,63,0,63,1,0,4.81091807924,0
x0mm,33,6846,10,1,14,0,14,1,0,4.73237566905,0
x0mm,33,6819,7,0,6,0,6,1,0,5.56817777683,0
x0mm,33,6809,4,0,65,0,65,1,0,6.35119666537,0
x0mm,33,6806,13,1,126,0,126,1,0,8.11505580211,0
x0mm,33,6801,9,1,92,0,92,1,0,6.20966968545,0
x0mm,33,6768,14,1,61,0,61,1,0,5.56218477546,0
x0mm,33,6731,8,1,60,0,60,1,0,3.85027907205,0
x0mm,33,6729,11,1,131,0,131,1,0,10.428071441,0
x0mm,33,6720,3,0,27,0,27,1,0,8.020957093,0
x0mm,33,6716,14,1,13,0,13,1,0,5.6568525802,0
x0mm,33,6690,12,1,33,0,33,1,0,3.87047469909,0
x0mm,33,6646,0,0,85,0,85,1,0,8.48984313089,0
x0mm,33,6645,9,1,23,0,23,1,0,3.77143811911,0
x0mm,33,6644,2,0,17,0,17,1,0,8.32743060823,0
x0mm,33,6639,0,0,70,0,70,1,0,4.71408050517,0
x0mm,33,6624,6,0,50,19,30,1,1,5.62232804674,0
x0mm,33,6616,3,0,8,0,8,1,0,6.07889058596,0
x0mm,33,6612,6,0,235,0,235,1,0,19.5027411383,0
x0mm,33,6604,11,1,118,0,118,1,0,6.23353295202,0
x0mm,33,6603,2,0,16,0,16,1,0,5.28075935015,0
x0mm,33,6585,5,0,60,0,60,1,0,9.61952856013,0
x0mm,33,6583,15,1,67,0,67,1,0,7.3142845863,0
x0mm,33,6581,0,0,56,0,56,1,0,4.42018291747,0
x0mm,33,6577,10,1,58,0,58,1,0,7.09328509165,0
x0mm,33,6570,8,1,20,0,20,1,0,9.73020510079,0
x0mm,33,6561,5,0,92,0,92,1,0,5.36155453791,0
x0mm,33,8305,5,0,0,0,0,0,0,8.82877000102,0
x0mm,33,6555,6,0,15,0,15,1,0,6.92594195475,0
x0mm,33,6554,1,0,22,0,22,1,0,5.68387943383,0
x0mm,33,6545,4,0,65,0,65,1,0,3.4086738809,0
x0mm,33,6543,7,0,284,0,284,1,0,12.6507752724,0
x0mm,33,6520,0,0,62,0,62,1,0,3.31660964114,0
x0mm,33,6469,15,1,59,0,59,1,0,3.2602844427,0
x0mm,33,11323,5,0,101,0,101,1,0,8.97262535922,0
x0mm,33,11301,5,0,38,0,38,1,0,6.73752072835,0
x0mm,33,11295,4,0,83,0,83,1,0,5.70818973175,0
x0mm,33,11267,11,1,56,0,56,1,0,6.65941153969,0
x0mm,33,11266,10,1,44,0,44,1,0,3.3208949181,0
x0mm,33,11255,10,1,25,0,25,1,0,4.12381969738,0
x0mm,33,11254,7,0,42,0,42,1,0,3.32926714538,0
x0mm,33,11237,4,0,72,0,72,1,0,9.39821642686,0
x0mm,33,11236,2,0,41,0,41,1,0,4.5505938691,0
x0mm,33,11230,14,1,87,0,87,1,0,7.03576990379,0
x0mm,33,11225,15,1,61,0,61,1,0,5.65149856923,0
x0mm,33,11194,4,0,38,0,38,1,0,6.27694876752,0
x0mm,33,11186,11,1,65,0,65,1,0,6.19296284643,0
x0mm,33,11181,15,1,9,0,9,1,0,4.11563243533,0
x0mm,33,11166,10,1,16,0,16,1,0,6.22450928579,0
x0mm,33,11145,15,1,13,0,13,1,0,3.34625346835,0
x0mm,33,11137,11,1,2,0,2,1,0,7.92779666388,0
x0mm,33,11135,11,1,13,0,13,1,0,7.01448806955,0
x0mm,33,11133,6,0,16,0,16,1,0,5.87059705272,0
x0mm,33,11110,13,1,75,0,75,1,0,4.71673922811,0
x0mm,33,11108,13,1,61,0,61,1,0,4.99264305983,0
x0mm,33,11100,9,1,30,0,30,1,0,5.62840434497,0
x0mm,33,11089,8,1,46,0,46,1,0,7.890564579,0
x0mm,33,11076,2,0,78,0,78,1,0,3.99105120488,0
x0mm,33,11332,2,0,0,0,0,0,0,4.11800165331,0
x0mm,33,11070,9,1,59,0,59,1,0,8.03035308472,0
x0mm,33,11064,6,0,62,36,60,1,1,12.9842819189,0
x0mm,33,11047,15,1,16,0,16,1,0,5.44977107386,0
x0mm,33,11046,3,0,58,0,58,1,0,4.66317069703,0
x0mm,33,11040,13,1,78,0,78,1,0,7.20828783601,0
x0mm,33,11037,0,0,18,21,17,1,1,9.65443611447,0
x0mm,33,11035,7,0,44,0,44,1,0,6.21551666876,0
x0mm,33,11019,9,1,27,0,27,1,0,3.03341961805,0
x0mm,33,11334,9,1,0,0,0,0,0,6.71786471197,0
x0mm,33,11012,14,1,122,0,122,1,0,6.27276868036,0
x0mm,33,11006,5,0,52,0,52,1,0,3.89465371541,0
x0mm,33,10995,6,0,47,0,47,1,0,5.76386431077,0
x0mm,33,10992,4,0,18,0,18,1,0,4.42101934562,0
x0mm,33,10976,14,1,12,0,12,1,0,7.71889383248,0
x0mm,33,11335,14,1,0,0,0,0,0,8.98443089753,0
x0mm,33,10966,8,1,24,0,24,1,0,3.10162833916,0
x0mm,33,10954,1,0,56,0,56,1,0,3.93183712377,0
x0mm,33,10949,3,0,59,0,59,1,0,6.0996154298,0
x0mm,33,10939,13,1,49,0,49,1,0,5.04263484963,0
x0mm,33,10926,11,1,21,0,21,1,0,4.64982612388,0
x0mm,33,10922,12,1,40,0,40,1,0,12.3057477512,0
x0mm,33,10916,11,1,107,0,107,1,0,5.99719553454,0
x0mm,33,10910,13,1,42,0,42,1,0,3.41184592857,0
x0mm,33,10909,10,1,28,0,28,1,0,4.63619477703,0
x0mm,33,10906,3,0,53,0,53,1,0,7.00582346624,0
x0mm,33,10880,8,1,53,0,53,1,0,6.24819705294,0
x0mm,33,10874,5,0,10,0,10,1,0,5.32414367154,0
x0mm,33,10872,8,1,32,0,32,1,0,5.36635523666,0
x0mm,33,10859,7,0,135,0,135,1,0,9.70842346196,0
x0mm,33,10855,4,0,13,0,13,1,0,4.63846329147,0
x0mm,33,10848,15,1,95,0,95,1,0,4.6390495685,0
x0mm,33,10841,5,0,99,0,99,1,0,5.30485297509,0
x0mm,33,10831,2,0,22,18,15,1,1,5.74607317415,0
x0mm,33,10829,2,0,59,0,59,1,0,6.59502031696,0
x0mm,33,10802,10,1,52,0,52,1,0,4.78816902903,0
x0mm,33,10791,10,1,8,0,8,1,0,3.18794022857,0
x0mm,33,10783,5,0,30,0,30,1,0,2.80660235688,0
x0mm,33,10782,5,0,22,0,22,1,0,4.05462348235,0
x0mm,33,10775,9,1,66,37,66,1,1,9.87057066988,0
x0mm,33,10763,14,1,20,0,20,1,0,4.74255343024,0
x0mm,33,11339,14,1,0,0,0,0,0,6.6518030447,0
x0mm,33,10730,11,1,18,0,18,1,0,4.65670775234,0
x0mm,33,10721,3,0,62,0,62,1,0,4.03385396996,0
x0mm,33,10718,11,1,72,0,72,1,0,4.68615440901,0
x0mm,33,10672,8,1,48,0,48,1,0,3.68585728371,0
x0mm,33,10671,5,0,43,0,43,1,0,4.51088778582,0
x0mm,33,10630,9,1,39,0,39,1,0,7.74769670648,0
