event_id,produced_scint,produced_optical,detected_left,detected_right,detected_top,edep_total_MeV,edep_nonionizing_MeV,edep_ionizing_MeV,edep_optical_MeV,gun_x_mm
150,28788,29871,512,591,6854,2.7545441506409607,0.0,2.7545441506409607,0.04344405803430558,0.0
151,21401,22425,461,408,4996,2.059414646935614,0.0,2.059414646935614,0.03237182908733384,0.0
152,35975,37972,690,772,8481,3.449217978952515,0.0,3.449217978952515,0.05462504698720905,0.0
153,21882,22879,457,417,5252,2.0908119518284165,0.0,2.0908119518284165,0.03331447881677552,0.0
154,15055,16084,331,297,3603,1.453246333414381,0.0,1.453246333414381,0.02292382129942118,0.0
155,17524,18507,348,337,4196,1.7001160670674407,0.0,1.7001160670674407,0.02694381441976445,0.0
156,18434,19467,384,337,4515,1.7624999027798052,0.0,1.7624999027798052,0.028212966423207593,0.0
157,19057,20079,385,398,4544,1.8255428727596155,0.0,1.8255428727596155,0.029162918080829492,0.0
158,24381,25793,498,480,5723,2.3360082212984614,0.0,2.3360082212984614,0.0369632403259023,0.0
159,27885,29094,546,604,6479,2.673162184456319,0.0,2.673162184456319,0.04224152270591442,0.0
160,17622,18665,375,319,4197,1.6998496937374938,0.0,1.6998496937374938,0.026999832174022926,0.0
161,21802,22850,418,457,5215,2.075958569994943,0.0,2.075958569994943,0.03338818432576766,0.0
162,21117,22162,431,412,5027,2.0494757261440495,0.0,2.0494757261440495,0.03215716606415292,0.0
163,18667,19679,394,399,4390,1.7970424710796005,0.0,1.7970424710796005,0.028305763822787156,0.0
164,19428,20466,366,390,4494,1.8732206334958803,0.0,1.8732206334958803,0.029118029158949975,0.0
165,15736,16757,332,301,3719,1.530583314312078,0.0,1.530583314312078,0.024203413677596944,0.0
166,17594,18624,343,366,4143,1.689731367201653,0.0,1.689731367201653,0.02644903202676818,0.0
167,15276,16247,305,305,3569,1.454050601378703,0.0,1.454050601378703,0.023327165733123403,0.0
168,18903,19940,402,390,4440,1.8122256056399944,0.0,1.8122256056399944,0.028580604905733425,0.0
169,19054,20072,374,369,4494,1.851444654335285,0.0,1.851444654335285,0.028837627127046146,0.0
170,22804,23855,457,416,5454,2.2048467616118796,0.0,2.2048467616118796,0.03419346696131418,0.0
171,18202,19250,339,347,4286,1.7512607374699145,0.0,1.7512607374699145,0.02729254333796613,0.0
172,38389,40042,755,755,9059,3.709998713175441,0.0,3.709998713175441,0.05767660166473242,0.0
173,17453,18445,321,313,4074,1.695037460562564,0.0,1.695037460562564,0.02634397525211047,0.0
